Year_Week,year,week,Retail Market,Vegetable,mean_farmer_price
2013-w6,2013,w6,Thambuththegama,GREEN CHILLIES,180.0
2013-w7,2013,w7,Thambuththegama,GREEN CHILLIES,180.0
2013-w8,2013,w8,Thambuththegama,GREEN CHILLIES,180.0
2013-w9,2013,w9,Thambuththegama,GREEN CHILLIES,180.0
2013-w10,2013,w10,Thambuththegama,GREEN CHILLIES,180.0
2013-w11,2013,w11,Thambuththegama,GREEN CHILLIES,171.67
2013-w12,2013,w12,Thambuththegama,GREEN CHILLIES,171.67
2013-w13,2013,w13,Thambuththegama,GREEN CHILLIES,171.67
2013-w14,2013,w14,Thambuththegama,GREEN CHILLIES,171.67
2013-w15,2013,w15,Thambuththegama,GREEN CHILLIES,171.67
2013-w16,2013,w16,Thambuththegama,GREEN CHILLIES,171.67
2013-w17,2013,w17,Thambuththegama,GREEN CHILLIES,128.33
2013-w18,2013,w18,Thambuththegama,GREEN CHILLIES,85.0
2013-w19,2013,w19,Thambuththegama,GREEN CHILLIES,80.0
2013-w20,2013,w20,Thambuththegama,GREEN CHILLIES,70.0
2013-w21,2013,w21,Thambuththegama,GREEN CHILLIES,186.67
2013-w22,2013,w22,Thambuththegama,GREEN CHILLIES,57.5
2013-w23,2013,w23,Thambuththegama,GREEN CHILLIES,110.0
2013-w24,2013,w24,Thambuththegama,GREEN CHILLIES,145.0
2013-w25,2013,w25,Thambuththegama,GREEN CHILLIES,130.0
2013-w26,2013,w26,Thambuththegama,GREEN CHILLIES,90.0
2013-w27,2013,w27,Thambuththegama,GREEN CHILLIES,90.0
2013-w28,2013,w28,Thambuththegama,GREEN CHILLIES,58.33
2013-w29,2013,w29,Thambuththegama,GREEN CHILLIES,58.33
2013-w30,2013,w30,Thambuththegama,GREEN CHILLIES,58.33
2013-w31,2013,w31,Thambuththegama,GREEN CHILLIES,46.0
2013-w32,2013,w32,Thambuththegama,GREEN CHILLIES,47.33
2013-w33,2013,w33,Thambuththegama,GREEN CHILLIES,47.33
2013-w34,2013,w34,Thambuththegama,GREEN CHILLIES,48.33
2013-w35,2013,w35,Thambuththegama,GREEN CHILLIES,56.67
2013-w36,2013,w36,Thambuththegama,GREEN CHILLIES,56.67
2013-w37,2013,w37,Thambuththegama,GREEN CHILLIES,56.67
2013-w38,2013,w38,Thambuththegama,GREEN CHILLIES,56.67
2013-w39,2013,w39,Thambuththegama,GREEN CHILLIES,48.33
2013-w40,2013,w40,Thambuththegama,GREEN CHILLIES,48.33
2013-w41,2013,w41,Thambuththegama,GREEN CHILLIES,51.67
2013-w42,2013,w42,Thambuththegama,GREEN CHILLIES,55.0
2013-w43,2013,w43,Thambuththegama,GREEN CHILLIES,55.0
2013-w44,2013,w44,Thambuththegama,GREEN CHILLIES,55.0
2013-w45,2013,w45,Thambuththegama,GREEN CHILLIES,55.0
2013-w46,2013,w46,Thambuththegama,GREEN CHILLIES,81.67
2013-w47,2013,w47,Thambuththegama,GREEN CHILLIES,78.33
2013-w48,2013,w48,Thambuththegama,GREEN CHILLIES,78.33
2013-w49,2013,w49,Thambuththegama,GREEN CHILLIES,78.33
2013-w50,2013,w50,Thambuththegama,GREEN CHILLIES,78.33
2013-w51,2013,w51,Thambuththegama,GREEN CHILLIES,73.33
2013-w52,2013,w52,Thambuththegama,GREEN CHILLIES,55.0
2014-w1,2014,w1,Thambuththegama,GREEN CHILLIES,42.5
2014-w2,2014,w2,Thambuththegama,GREEN CHILLIES,45.0
2014-w3,2014,w3,Thambuththegama,GREEN CHILLIES,29.0
2014-w4,2014,w4,Thambuththegama,GREEN CHILLIES,25.0
2014-w5,2014,w5,Thambuththegama,GREEN CHILLIES,25.0
2014-w6,2014,w6,Thambuththegama,GREEN CHILLIES,25.0
2014-w7,2014,w7,Thambuththegama,GREEN CHILLIES,85.0
2014-w8,2014,w8,Thambuththegama,GREEN CHILLIES,85.0
2014-w9,2014,w9,Thambuththegama,GREEN CHILLIES,75.0
2014-w10,2014,w10,Thambuththegama,GREEN CHILLIES,75.0
2014-w11,2014,w11,Thambuththegama,GREEN CHILLIES,105.0
2014-w12,2014,w12,Thambuththegama,GREEN CHILLIES,100.0
2014-w13,2014,w13,Thambuththegama,GREEN CHILLIES,110.0
2014-w14,2014,w14,Thambuththegama,GREEN CHILLIES,110.0
2014-w15,2014,w15,Thambuththegama,GREEN CHILLIES,122.5
2014-w16,2014,w16,Thambuththegama,GREEN CHILLIES,135.0
2014-w17,2014,w17,Thambuththegama,GREEN CHILLIES,87.5
2014-w18,2014,w18,Thambuththegama,GREEN CHILLIES,95.0
2014-w19,2014,w19,Thambuththegama,GREEN CHILLIES,95.0
2014-w20,2014,w20,Thambuththegama,GREEN CHILLIES,165.0
2014-w21,2014,w21,Thambuththegama,GREEN CHILLIES,172.5
2014-w22,2014,w22,Thambuththegama,GREEN CHILLIES,182.5
2014-w23,2014,w23,Thambuththegama,GREEN CHILLIES,182.5
2014-w24,2014,w24,Thambuththegama,GREEN CHILLIES,265.0
2014-w25,2014,w25,Thambuththegama,GREEN CHILLIES,315.0
2014-w26,2014,w26,Thambuththegama,GREEN CHILLIES,450.0
2014-w27,2014,w27,Thambuththegama,GREEN CHILLIES,465.0
2014-w28,2014,w28,Thambuththegama,GREEN CHILLIES,540.0
2014-w29,2014,w29,Thambuththegama,GREEN CHILLIES,365.0
2014-w30,2014,w30,Thambuththegama,GREEN CHILLIES,365.0
2014-w31,2014,w31,Thambuththegama,GREEN CHILLIES,310.0
2014-w32,2014,w32,Thambuththegama,GREEN CHILLIES,190.0
2014-w33,2014,w33,Thambuththegama,GREEN CHILLIES,155.0
2014-w34,2014,w34,Thambuththegama,GREEN CHILLIES,142.5
2014-w35,2014,w35,Thambuththegama,GREEN CHILLIES,117.5
2014-w36,2014,w36,Thambuththegama,GREEN CHILLIES,92.5
2014-w37,2014,w37,Thambuththegama,GREEN CHILLIES,67.5
2014-w38,2014,w38,Thambuththegama,GREEN CHILLIES,67.5
2014-w39,2014,w39,Thambuththegama,GREEN CHILLIES,59.0
2014-w40,2014,w40,Thambuththegama,GREEN CHILLIES,57.75
2014-w41,2014,w41,Thambuththegama,GREEN CHILLIES,56.5
2014-w42,2014,w42,Thambuththegama,GREEN CHILLIES,64.5
2014-w43,2014,w43,Thambuththegama,GREEN CHILLIES,72.5
2014-w44,2014,w44,Thambuththegama,GREEN CHILLIES,69.0
2014-w45,2014,w45,Thambuththegama,GREEN CHILLIES,69.0
2014-w46,2014,w46,Thambuththegama,GREEN CHILLIES,75.0
2014-w47,2014,w47,Thambuththegama,GREEN CHILLIES,125.0
2014-w48,2014,w48,Thambuththegama,GREEN CHILLIES,190.0
2014-w49,2014,w49,Thambuththegama,GREEN CHILLIES,275.0
2014-w50,2014,w50,Thambuththegama,GREEN CHILLIES,330.0
2014-w51,2014,w51,Thambuththegama,GREEN CHILLIES,345.0
2014-w52,2014,w52,Thambuththegama,GREEN CHILLIES,315.0
2015-w1,2015,w1,Thambuththegama,GREEN CHILLIES,375.0
2015-w2,2015,w2,Thambuththegama,GREEN CHILLIES,525.0
2015-w3,2015,w3,Thambuththegama,GREEN CHILLIES,525.0
2015-w4,2015,w4,Thambuththegama,GREEN CHILLIES,360.0
2015-w5,2015,w5,Thambuththegama,GREEN CHILLIES,255.0
2015-w6,2015,w6,Thambuththegama,GREEN CHILLIES,270.0
2015-w7,2015,w7,Thambuththegama,GREEN CHILLIES,165.0
2015-w8,2015,w8,Thambuththegama,GREEN CHILLIES,145.0
2015-w9,2015,w9,Thambuththegama,GREEN CHILLIES,95.0
2015-w10,2015,w10,Thambuththegama,GREEN CHILLIES,82.5
2015-w11,2015,w11,Thambuththegama,GREEN CHILLIES,62.5
2015-w12,2015,w12,Thambuththegama,GREEN CHILLIES,62.5
2015-w13,2015,w13,Thambuththegama,GREEN CHILLIES,47.5
2015-w14,2015,w14,Thambuththegama,GREEN CHILLIES,65.0
2015-w15,2015,w15,Thambuththegama,GREEN CHILLIES,65.0
2015-w16,2015,w16,Thambuththegama,GREEN CHILLIES,65.0
2015-w17,2015,w17,Thambuththegama,GREEN CHILLIES,37.5
2015-w18,2015,w18,Thambuththegama,GREEN CHILLIES,31.0
2015-w19,2015,w19,Thambuththegama,GREEN CHILLIES,45.0
2015-w20,2015,w20,Thambuththegama,GREEN CHILLIES,55.0
2015-w21,2015,w21,Thambuththegama,GREEN CHILLIES,65.0
2015-w22,2015,w22,Thambuththegama,GREEN CHILLIES,77.5
2015-w23,2015,w23,Thambuththegama,GREEN CHILLIES,110.0
2015-w24,2015,w24,Thambuththegama,GREEN CHILLIES,76.0
2015-w25,2015,w25,Thambuththegama,GREEN CHILLIES,205.0
2015-w26,2015,w26,Thambuththegama,GREEN CHILLIES,219.5
2015-w27,2015,w27,Thambuththegama,GREEN CHILLIES,234.0
2015-w28,2015,w28,Thambuththegama,GREEN CHILLIES,248.5
2015-w29,2015,w29,Thambuththegama,GREEN CHILLIES,263.0
2015-w30,2015,w30,Thambuththegama,GREEN CHILLIES,277.5
2015-w31,2015,w31,Thambuththegama,GREEN CHILLIES,252.14
2015-w32,2015,w32,Thambuththegama,GREEN CHILLIES,226.79
2015-w33,2015,w33,Thambuththegama,GREEN CHILLIES,201.43
2015-w34,2015,w34,Thambuththegama,GREEN CHILLIES,176.07
2015-w35,2015,w35,Thambuththegama,GREEN CHILLIES,150.71
2015-w36,2015,w36,Thambuththegama,GREEN CHILLIES,125.36
2015-w37,2015,w37,Thambuththegama,GREEN CHILLIES,100.0
2015-w38,2015,w38,Thambuththegama,GREEN CHILLIES,100.0
2015-w39,2015,w39,Thambuththegama,GREEN CHILLIES,139.23
2015-w40,2015,w40,Thambuththegama,GREEN CHILLIES,178.46
2015-w41,2015,w41,Thambuththegama,GREEN CHILLIES,217.69
2015-w42,2015,w42,Thambuththegama,GREEN CHILLIES,256.92
2015-w43,2015,w43,Thambuththegama,GREEN CHILLIES,
2015-w44,2015,w44,Thambuththegama,GREEN CHILLIES,
2015-w45,2015,w45,Thambuththegama,GREEN CHILLIES,
2015-w46,2015,w46,Thambuththegama,GREEN CHILLIES,
2015-w47,2015,w47,Thambuththegama,GREEN CHILLIES,453.08
2015-w48,2015,w48,Thambuththegama,GREEN CHILLIES,492.31
2015-w49,2015,w49,Thambuththegama,GREEN CHILLIES,531.54
2015-w50,2015,w50,Thambuththegama,GREEN CHILLIES,570.77
2015-w51,2015,w51,Thambuththegama,GREEN CHILLIES,610.0
2015-w52,2015,w52,Thambuththegama,GREEN CHILLIES,610.0
2016-w1,2016,w1,Thambuththegama,GREEN CHILLIES,450.0
2016-w2,2016,w2,Thambuththegama,GREEN CHILLIES,350.0
2016-w3,2016,w3,Thambuththegama,GREEN CHILLIES,300.0
2016-w4,2016,w4,Thambuththegama,GREEN CHILLIES,284.0
2016-w5,2016,w5,Thambuththegama,GREEN CHILLIES,236.0
2016-w6,2016,w6,Thambuththegama,GREEN CHILLIES,188.0
2016-w7,2016,w7,Thambuththegama,GREEN CHILLIES,188.0
2016-w8,2016,w8,Thambuththegama,GREEN CHILLIES,118.0
2016-w9,2016,w9,Thambuththegama,GREEN CHILLIES,134.0
2016-w10,2016,w10,Thambuththegama,GREEN CHILLIES,160.0
2016-w11,2016,w11,Thambuththegama,GREEN CHILLIES,161.0
2016-w12,2016,w12,Thambuththegama,GREEN CHILLIES,162.0
2016-w13,2016,w13,Thambuththegama,GREEN CHILLIES,121.0
2016-w14,2016,w14,Thambuththegama,GREEN CHILLIES,121.0
2016-w15,2016,w15,Thambuththegama,GREEN CHILLIES,144.0
2016-w16,2016,w16,Thambuththegama,GREEN CHILLIES,99.5
2016-w17,2016,w17,Thambuththegama,GREEN CHILLIES,55.0
2016-w18,2016,w18,Thambuththegama,GREEN CHILLIES,72.0
2016-w19,2016,w19,Thambuththegama,GREEN CHILLIES,76.0
2016-w20,2016,w20,Thambuththegama,GREEN CHILLIES,218.0
2016-w21,2016,w21,Thambuththegama,GREEN CHILLIES,360.0
2016-w22,2016,w22,Thambuththegama,GREEN CHILLIES,330.0
2016-w23,2016,w23,Thambuththegama,GREEN CHILLIES,590.0
2016-w24,2016,w24,Thambuththegama,GREEN CHILLIES,600.0
2016-w25,2016,w25,Thambuththegama,GREEN CHILLIES,650.0
2016-w26,2016,w26,Thambuththegama,GREEN CHILLIES,500.0
2016-w27,2016,w27,Thambuththegama,GREEN CHILLIES,656.67
2016-w28,2016,w28,Thambuththegama,GREEN CHILLIES,537.5
2016-w29,2016,w29,Thambuththegama,GREEN CHILLIES,575.0
2016-w30,2016,w30,Thambuththegama,GREEN CHILLIES,325.0
2016-w31,2016,w31,Thambuththegama,GREEN CHILLIES,260.0
2016-w32,2016,w32,Thambuththegama,GREEN CHILLIES,273.33
2016-w33,2016,w33,Thambuththegama,GREEN CHILLIES,166.67
2016-w34,2016,w34,Thambuththegama,GREEN CHILLIES,110.0
2016-w35,2016,w35,Thambuththegama,GREEN CHILLIES,116.67
2016-w36,2016,w36,Thambuththegama,GREEN CHILLIES,66.67
2016-w37,2016,w37,Thambuththegama,GREEN CHILLIES,80.0
2016-w38,2016,w38,Thambuththegama,GREEN CHILLIES,53.33
2016-w39,2016,w39,Thambuththegama,GREEN CHILLIES,53.33
2016-w40,2016,w40,Thambuththegama,GREEN CHILLIES,55.0
2016-w41,2016,w41,Thambuththegama,GREEN CHILLIES,50.0
2016-w42,2016,w42,Thambuththegama,GREEN CHILLIES,65.0
2016-w43,2016,w43,Thambuththegama,GREEN CHILLIES,55.0
2016-w44,2016,w44,Thambuththegama,GREEN CHILLIES,63.33
2016-w45,2016,w45,Thambuththegama,GREEN CHILLIES,48.33
2016-w46,2016,w46,Thambuththegama,GREEN CHILLIES,40.0
2016-w47,2016,w47,Thambuththegama,GREEN CHILLIES,60.0
2016-w48,2016,w48,Thambuththegama,GREEN CHILLIES,70.0
2016-w49,2016,w49,Thambuththegama,GREEN CHILLIES,55.0
2016-w50,2016,w50,Thambuththegama,GREEN CHILLIES,90.0
2016-w51,2016,w51,Thambuththegama,GREEN CHILLIES,130.0
2016-w52,2016,w52,Thambuththegama,GREEN CHILLIES,138.33
2017-w1,2017,w1,Thambuththegama,GREEN CHILLIES,146.67
2017-w2,2017,w2,Thambuththegama,GREEN CHILLIES,160.0
2017-w3,2017,w3,Thambuththegama,GREEN CHILLIES,180.0
2017-w4,2017,w4,Thambuththegama,GREEN CHILLIES,213.33
2017-w5,2017,w5,Thambuththegama,GREEN CHILLIES,183.33
2017-w6,2017,w6,Thambuththegama,GREEN CHILLIES,183.33
2017-w7,2017,w7,Thambuththegama,GREEN CHILLIES,140.0
2017-w8,2017,w8,Thambuththegama,GREEN CHILLIES,176.67
2017-w9,2017,w9,Thambuththegama,GREEN CHILLIES,223.33
2017-w10,2017,w10,Thambuththegama,GREEN CHILLIES,193.33
2017-w11,2017,w11,Thambuththegama,GREEN CHILLIES,150.0
2017-w12,2017,w12,Thambuththegama,GREEN CHILLIES,96.67
2017-w13,2017,w13,Thambuththegama,GREEN CHILLIES,186.67
2017-w14,2017,w14,Thambuththegama,GREEN CHILLIES,173.33
2017-w15,2017,w15,Thambuththegama,GREEN CHILLIES,186.67
2017-w16,2017,w16,Thambuththegama,GREEN CHILLIES,200.0
2017-w17,2017,w17,Thambuththegama,GREEN CHILLIES,106.67
2017-w18,2017,w18,Thambuththegama,GREEN CHILLIES,170.0
2017-w19,2017,w19,Thambuththegama,GREEN CHILLIES,170.0
2017-w20,2017,w20,Thambuththegama,GREEN CHILLIES,316.67
2017-w21,2017,w21,Thambuththegama,GREEN CHILLIES,313.33
2017-w22,2017,w22,Thambuththegama,GREEN CHILLIES,500.0
2017-w23,2017,w23,Thambuththegama,GREEN CHILLIES,466.67
2017-w24,2017,w24,Thambuththegama,GREEN CHILLIES,366.67
2017-w25,2017,w25,Thambuththegama,GREEN CHILLIES,363.33
2017-w26,2017,w26,Thambuththegama,GREEN CHILLIES,360.0
2017-w27,2017,w27,Thambuththegama,GREEN CHILLIES,243.33
2017-w28,2017,w28,Thambuththegama,GREEN CHILLIES,296.67
2017-w29,2017,w29,Thambuththegama,GREEN CHILLIES,280.0
2017-w30,2017,w30,Thambuththegama,GREEN CHILLIES,243.33
2017-w31,2017,w31,Thambuththegama,GREEN CHILLIES,300.0
2017-w32,2017,w32,Thambuththegama,GREEN CHILLIES,276.67
2017-w33,2017,w33,Thambuththegama,GREEN CHILLIES,240.0
2017-w34,2017,w34,Thambuththegama,GREEN CHILLIES,195.0
2017-w35,2017,w35,Thambuththegama,GREEN CHILLIES,245.0
2017-w36,2017,w36,Thambuththegama,GREEN CHILLIES,240.0
2017-w37,2017,w37,Thambuththegama,GREEN CHILLIES,212.5
2017-w38,2017,w38,Thambuththegama,GREEN CHILLIES,241.25
2017-w39,2017,w39,Thambuththegama,GREEN CHILLIES,270.0
2017-w40,2017,w40,Thambuththegama,GREEN CHILLIES,260.0
2017-w41,2017,w41,Thambuththegama,GREEN CHILLIES,298.75
2017-w42,2017,w42,Thambuththegama,GREEN CHILLIES,337.5
2017-w43,2017,w43,Thambuththegama,GREEN CHILLIES,387.5
2017-w44,2017,w44,Thambuththegama,GREEN CHILLIES,455.42
2017-w45,2017,w45,Thambuththegama,GREEN CHILLIES,523.33
2017-w46,2017,w46,Thambuththegama,GREEN CHILLIES,550.0
2017-w47,2017,w47,Thambuththegama,GREEN CHILLIES,666.67
2017-w48,2017,w48,Thambuththegama,GREEN CHILLIES,700.0
2017-w49,2017,w49,Thambuththegama,GREEN CHILLIES,583.33
2017-w50,2017,w50,Thambuththegama,GREEN CHILLIES,270.0
2017-w51,2017,w51,Thambuththegama,GREEN CHILLIES,300.0
2017-w52,2017,w52,Thambuththegama,GREEN CHILLIES,336.67
2018-w1,2018,w1,Thambuththegama,GREEN CHILLIES,300.0
2018-w2,2018,w2,Thambuththegama,GREEN CHILLIES,123.33
2018-w3,2018,w3,Thambuththegama,GREEN CHILLIES,123.33
2018-w4,2018,w4,Thambuththegama,GREEN CHILLIES,123.33
2018-w5,2018,w5,Thambuththegama,GREEN CHILLIES,113.33
2018-w6,2018,w6,Thambuththegama,GREEN CHILLIES,38.75
2018-w7,2018,w7,Thambuththegama,GREEN CHILLIES,71.25
2018-w8,2018,w8,Thambuththegama,GREEN CHILLIES,81.0
2018-w9,2018,w9,Thambuththegama,GREEN CHILLIES,65.0
2018-w10,2018,w10,Thambuththegama,GREEN CHILLIES,45.0
2018-w11,2018,w11,Thambuththegama,GREEN CHILLIES,83.33
2018-w12,2018,w12,Thambuththegama,GREEN CHILLIES,86.67
2018-w13,2018,w13,Thambuththegama,GREEN CHILLIES,60.0
2018-w14,2018,w14,Thambuththegama,GREEN CHILLIES,83.33
2018-w15,2018,w15,Thambuththegama,GREEN CHILLIES,85.0
2018-w16,2018,w16,Thambuththegama,GREEN CHILLIES,96.67
2018-w17,2018,w17,Thambuththegama,GREEN CHILLIES,73.75
2018-w18,2018,w18,Thambuththegama,GREEN CHILLIES,135.0
2018-w19,2018,w19,Thambuththegama,GREEN CHILLIES,63.33
2018-w20,2018,w20,Thambuththegama,GREEN CHILLIES,72.5
2018-w21,2018,w21,Thambuththegama,GREEN CHILLIES,90.0
2018-w22,2018,w22,Thambuththegama,GREEN CHILLIES,150.0
2018-w23,2018,w23,Thambuththegama,GREEN CHILLIES,187.5
2018-w24,2018,w24,Thambuththegama,GREEN CHILLIES,337.5
2018-w25,2018,w25,Thambuththegama,GREEN CHILLIES,322.5
2018-w26,2018,w26,Thambuththegama,GREEN CHILLIES,370.0
2018-w27,2018,w27,Thambuththegama,GREEN CHILLIES,382.5
2018-w28,2018,w28,Thambuththegama,GREEN CHILLIES,615.0
2018-w29,2018,w29,Thambuththegama,GREEN CHILLIES,600.0
2018-w30,2018,w30,Thambuththegama,GREEN CHILLIES,560.0
2018-w31,2018,w31,Thambuththegama,GREEN CHILLIES,560.0
2018-w32,2018,w32,Thambuththegama,GREEN CHILLIES,232.5
2018-w33,2018,w33,Thambuththegama,GREEN CHILLIES,150.0
2018-w34,2018,w34,Thambuththegama,GREEN CHILLIES,173.33
2018-w35,2018,w35,Thambuththegama,GREEN CHILLIES,112.5
2018-w36,2018,w36,Thambuththegama,GREEN CHILLIES,72.5
2018-w37,2018,w37,Thambuththegama,GREEN CHILLIES,72.5
2018-w38,2018,w38,Thambuththegama,GREEN CHILLIES,76.67
2018-w39,2018,w39,Thambuththegama,GREEN CHILLIES,107.5
2018-w40,2018,w40,Thambuththegama,GREEN CHILLIES,56.67
2018-w41,2018,w41,Thambuththegama,GREEN CHILLIES,100.0
2018-w42,2018,w42,Thambuththegama,GREEN CHILLIES,113.33
2018-w43,2018,w43,Thambuththegama,GREEN CHILLIES,170.0
2018-w44,2018,w44,Thambuththegama,GREEN CHILLIES,156.67
2018-w45,2018,w45,Thambuththegama,GREEN CHILLIES,195.0
2018-w46,2018,w46,Thambuththegama,GREEN CHILLIES,182.5
2018-w47,2018,w47,Thambuththegama,GREEN CHILLIES,250.0
2018-w48,2018,w48,Thambuththegama,GREEN CHILLIES,307.5
2018-w49,2018,w49,Thambuththegama,GREEN CHILLIES,317.5
2018-w50,2018,w50,Thambuththegama,GREEN CHILLIES,366.67
2018-w51,2018,w51,Thambuththegama,GREEN CHILLIES,423.33
2018-w52,2018,w52,Thambuththegama,GREEN CHILLIES,425.0
2019-w1,2019,w1,Thambuththegama,GREEN CHILLIES,205.0
2019-w2,2019,w2,Thambuththegama,GREEN CHILLIES,250.0
2019-w3,2019,w3,Thambuththegama,GREEN CHILLIES,235.0
2019-w4,2019,w4,Thambuththegama,GREEN CHILLIES,192.5
2019-w5,2019,w5,Thambuththegama,GREEN CHILLIES,246.67
2019-w6,2019,w6,Thambuththegama,GREEN CHILLIES,150.0
2019-w7,2019,w7,Thambuththegama,GREEN CHILLIES,203.34
2019-w8,2019,w8,Thambuththegama,GREEN CHILLIES,256.67
2019-w9,2019,w9,Thambuththegama,GREEN CHILLIES,212.5
2019-w10,2019,w10,Thambuththegama,GREEN CHILLIES,282.5
2019-w11,2019,w11,Thambuththegama,GREEN CHILLIES,200.0
2019-w12,2019,w12,Thambuththegama,GREEN CHILLIES,180.0
2019-w13,2019,w13,Thambuththegama,GREEN CHILLIES,206.67
2019-w14,2019,w14,Thambuththegama,GREEN CHILLIES,220.0
2019-w15,2019,w15,Thambuththegama,GREEN CHILLIES,230.0
2019-w16,2019,w16,Thambuththegama,GREEN CHILLIES,150.0
2019-w17,2019,w17,Thambuththegama,GREEN CHILLIES,136.67
2019-w18,2019,w18,Thambuththegama,GREEN CHILLIES,176.67
2019-w19,2019,w19,Thambuththegama,GREEN CHILLIES,165.0
2019-w20,2019,w20,Thambuththegama,GREEN CHILLIES,260.0
2019-w21,2019,w21,Thambuththegama,GREEN CHILLIES,210.0
2019-w22,2019,w22,Thambuththegama,GREEN CHILLIES,233.33
2019-w23,2019,w23,Thambuththegama,GREEN CHILLIES,283.33
2019-w24,2019,w24,Thambuththegama,GREEN CHILLIES,475.0
2019-w25,2019,w25,Thambuththegama,GREEN CHILLIES,457.5
2019-w26,2019,w26,Thambuththegama,GREEN CHILLIES,482.0
2019-w27,2019,w27,Thambuththegama,GREEN CHILLIES,436.67
2019-w28,2019,w28,Thambuththegama,GREEN CHILLIES,403.33
2019-w29,2019,w29,Thambuththegama,GREEN CHILLIES,270.0
2019-w30,2019,w30,Thambuththegama,GREEN CHILLIES,336.67
2019-w31,2019,w31,Thambuththegama,GREEN CHILLIES,220.0
2019-w32,2019,w32,Thambuththegama,GREEN CHILLIES,195.0
2019-w33,2019,w33,Thambuththegama,GREEN CHILLIES,135.0
2019-w34,2019,w34,Thambuththegama,GREEN CHILLIES,167.5
2019-w35,2019,w35,Thambuththegama,GREEN CHILLIES,153.33
2019-w36,2019,w36,Thambuththegama,GREEN CHILLIES,143.33
2019-w37,2019,w37,Thambuththegama,GREEN CHILLIES,236.67
2019-w38,2019,w38,Thambuththegama,GREEN CHILLIES,162.0
2019-w39,2019,w39,Thambuththegama,GREEN CHILLIES,167.5
2019-w40,2019,w40,Thambuththegama,GREEN CHILLIES,262.5
2019-w41,2019,w41,Thambuththegama,GREEN CHILLIES,250.0
2019-w42,2019,w42,Thambuththegama,GREEN CHILLIES,214.0
2019-w43,2019,w43,Thambuththegama,GREEN CHILLIES,215.0
2019-w44,2019,w44,Thambuththegama,GREEN CHILLIES,186.67
2019-w45,2019,w45,Thambuththegama,GREEN CHILLIES,233.33
2019-w46,2019,w46,Thambuththegama,GREEN CHILLIES,300.0
2019-w47,2019,w47,Thambuththegama,GREEN CHILLIES,223.33
2019-w48,2019,w48,Thambuththegama,GREEN CHILLIES,165.0
2019-w49,2019,w49,Thambuththegama,GREEN CHILLIES,193.33
2019-w50,2019,w50,Thambuththegama,GREEN CHILLIES,240.0
2019-w51,2019,w51,Thambuththegama,GREEN CHILLIES,263.33
2019-w52,2019,w52,Thambuththegama,GREEN CHILLIES,210.0
2013-w1,2013,w1,Thambuththegama,LADIES FINGERS,23.33
2013-w2,2013,w2,Thambuththegama,LADIES FINGERS,23.33
2013-w3,2013,w3,Thambuththegama,LADIES FINGERS,56.67
2013-w4,2013,w4,Thambuththegama,LADIES FINGERS,56.67
2013-w5,2013,w5,Thambuththegama,LADIES FINGERS,53.82
2013-w6,2013,w6,Thambuththegama,LADIES FINGERS,50.98
2013-w7,2013,w7,Thambuththegama,LADIES FINGERS,48.13
2013-w8,2013,w8,Thambuththegama,LADIES FINGERS,45.28
2013-w9,2013,w9,Thambuththegama,LADIES FINGERS,
2013-w10,2013,w10,Thambuththegama,LADIES FINGERS,
2013-w11,2013,w11,Thambuththegama,LADIES FINGERS,
2013-w12,2013,w12,Thambuththegama,LADIES FINGERS,33.89
2013-w13,2013,w13,Thambuththegama,LADIES FINGERS,31.04
2013-w14,2013,w14,Thambuththegama,LADIES FINGERS,28.2
2013-w15,2013,w15,Thambuththegama,LADIES FINGERS,25.35
2013-w16,2013,w16,Thambuththegama,LADIES FINGERS,22.5
2013-w17,2013,w17,Thambuththegama,LADIES FINGERS,22.5
2013-w18,2013,w18,Thambuththegama,LADIES FINGERS,22.5
2013-w19,2013,w19,Thambuththegama,LADIES FINGERS,22.5
2013-w20,2013,w20,Thambuththegama,LADIES FINGERS,22.64
2013-w21,2013,w21,Thambuththegama,LADIES FINGERS,22.77
2013-w22,2013,w22,Thambuththegama,LADIES FINGERS,22.91
2013-w23,2013,w23,Thambuththegama,LADIES FINGERS,23.04
2013-w24,2013,w24,Thambuththegama,LADIES FINGERS,
2013-w25,2013,w25,Thambuththegama,LADIES FINGERS,
2013-w26,2013,w26,Thambuththegama,LADIES FINGERS,
2013-w27,2013,w27,Thambuththegama,LADIES FINGERS,
2013-w28,2013,w28,Thambuththegama,LADIES FINGERS,
2013-w29,2013,w29,Thambuththegama,LADIES FINGERS,
2013-w30,2013,w30,Thambuththegama,LADIES FINGERS,
2013-w31,2013,w31,Thambuththegama,LADIES FINGERS,
2013-w32,2013,w32,Thambuththegama,LADIES FINGERS,
2013-w33,2013,w33,Thambuththegama,LADIES FINGERS,
2013-w34,2013,w34,Thambuththegama,LADIES FINGERS,
2013-w35,2013,w35,Thambuththegama,LADIES FINGERS,
2013-w36,2013,w36,Thambuththegama,LADIES FINGERS,
2013-w37,2013,w37,Thambuththegama,LADIES FINGERS,
2013-w38,2013,w38,Thambuththegama,LADIES FINGERS,
2013-w39,2013,w39,Thambuththegama,LADIES FINGERS,
2013-w40,2013,w40,Thambuththegama,LADIES FINGERS,
2013-w41,2013,w41,Thambuththegama,LADIES FINGERS,
2013-w42,2013,w42,Thambuththegama,LADIES FINGERS,
2013-w43,2013,w43,Thambuththegama,LADIES FINGERS,
