Year_Week,year,week,location,code,vegetable_type,price,origin_rain_sum_mean_mm,origin_temperature_mean_c
2013-w52,2013,w52,Dambulla,308,CABBAGE,52.0,3.05,22.57
2013-w1,2013,w1,Dambulla,303,CARROT,170.0,209.35,24.25
2013-w2,2013,w2,Dambulla,303,CARROT,188.0,8.07,22.42
2013-w3,2013,w3,Dambulla,303,CARROT,194.0,57.25,23.41
2013-w4,2013,w4,Dambulla,303,CARROT,188.0,17.5,22.65
2013-w5,2013,w5,Dambulla,303,CARROT,176.0,13.78,24.56
2013-w6,2013,w6,Dambulla,303,CARROT,156.0,84.08,24.44
2013-w7,2013,w7,Dambulla,303,CARROT,172.0,37.4,25.52
2013-w8,2013,w8,Dambulla,303,CARROT,138.0,0.25,23.42
2013-w9,2013,w9,Dambulla,303,CARROT,168.0,50.03,24.99
2013-w10,2013,w10,Dambulla,303,CARROT,170.0,41.52,26.76
2013-w11,2013,w11,Dambulla,303,CARROT,140.0,27.38,26.32
2013-w12,2013,w12,Dambulla,303,CARROT,144.0,53.68,26.81
2013-w13,2013,w13,Dambulla,303,CARROT,122.0,5.8,27.8
2013-w14,2013,w14,Dambulla,303,CARROT,134.0,16.18,28.04
2013-w15,2013,w15,Dambulla,303,CARROT,134.0,67.53,27.89
2013-w16,2013,w16,Dambulla,303,CARROT,166.0,25.05,28.14
2013-w17,2013,w17,Dambulla,303,CARROT,142.0,54.92,27.46
2013-w18,2013,w18,Dambulla,303,CARROT,134.0,63.3,27.44
2013-w19,2013,w19,Dambulla,303,CARROT,154.0,8.4,27.43
2013-w20,2013,w20,Dambulla,303,CARROT,156.0,33.83,27.34
2013-w21,2013,w21,Dambulla,303,CARROT,196.0,9.32,26.14
2013-w22,2013,w22,Dambulla,303,CARROT,168.0,38.8,25.05
2013-w23,2013,w23,Dambulla,303,CARROT,192.0,58.28,24.46
2013-w24,2013,w24,Dambulla,303,CARROT,188.0,34.35,24.7
2013-w25,2013,w25,Dambulla,303,CARROT,164.0,41.88,24.57
2013-w26,2013,w26,Dambulla,303,CARROT,170.0,26.18,24.65
2013-w27,2013,w27,Dambulla,303,CARROT,172.0,48.55,24.74
2013-w28,2013,w28,Dambulla,303,CARROT,172.0,12.52,24.64
2013-w29,2013,w29,Dambulla,303,CARROT,192.0,19.62,24.38
2013-w30,2013,w30,Dambulla,303,CARROT,182.0,7.55,25.14
2013-w31,2013,w31,Dambulla,303,CARROT,172.0,54.45,24.31
2013-w32,2013,w32,Dambulla,303,CARROT,156.0,15.0,24.77
2013-w33,2013,w33,Dambulla,303,CARROT,154.0,7.5,24.95
2013-w34,2013,w34,Dambulla,303,CARROT,142.0,46.68,26.02
2013-w35,2013,w35,Dambulla,303,CARROT,118.0,43.0,25.92
2013-w36,2013,w36,Dambulla,303,CARROT,104.0,41.32,23.9
2013-w37,2013,w37,Dambulla,303,CARROT,116.0,35.17,24.54
2013-w38,2013,w38,Dambulla,303,CARROT,108.0,6.68,25.51
2013-w39,2013,w39,Dambulla,303,CARROT,114.0,3.58,25.26
2013-w40,2013,w40,Dambulla,303,CARROT,122.0,10.25,25.12
2013-w41,2013,w41,Dambulla,303,CARROT,112.0,42.15,25.74
2013-w42,2013,w42,Dambulla,303,CARROT,92.0,61.03,24.69
2013-w43,2013,w43,Dambulla,303,CARROT,112.0,47.2,25.76
2013-w44,2013,w44,Dambulla,303,CARROT,88.0,30.18,25.2
2013-w45,2013,w45,Dambulla,303,CARROT,76.0,21.38,25.15
2013-w46,2013,w46,Dambulla,303,CARROT,90.0,52.3,24.85
2013-w47,2013,w47,Dambulla,303,CARROT,96.0,97.02,25.23
2013-w48,2013,w48,Dambulla,303,CARROT,96.0,97.72,23.87
2013-w49,2013,w49,Dambulla,303,CARROT,94.0,19.2,24.47
2013-w50,2013,w50,Dambulla,303,CARROT,92.0,40.15,23.43
2013-w51,2013,w51,Dambulla,303,CARROT,114.0,24.12,23.05
2013-w52,2013,w52,Dambulla,303,CARROT,112.0,3.05,22.57
2013-w1,2013,w1,Dambulla,302,GREEN BEANS,122.0,209.35,24.25
2013-w2,2013,w2,Dambulla,302,GREEN BEANS,184.0,8.07,22.42
2013-w3,2013,w3,Dambulla,302,GREEN BEANS,204.0,57.25,23.41
2013-w4,2013,w4,Dambulla,302,GREEN BEANS,190.0,17.5,22.65
2013-w5,2013,w5,Dambulla,302,GREEN BEANS,162.0,13.78,24.56
2013-w6,2013,w6,Dambulla,302,GREEN BEANS,122.0,84.08,24.44
2013-w7,2013,w7,Dambulla,302,GREEN BEANS,122.0,37.4,25.52
2013-w8,2013,w8,Dambulla,302,GREEN BEANS,176.0,0.25,23.42
2013-w9,2013,w9,Dambulla,302,GREEN BEANS,136.0,50.03,24.99
2013-w10,2013,w10,Dambulla,302,GREEN BEANS,122.0,41.52,26.76
2013-w11,2013,w11,Dambulla,302,GREEN BEANS,122.0,27.38,26.32
2013-w12,2013,w12,Dambulla,302,GREEN BEANS,116.0,53.68,26.81
2013-w13,2013,w13,Dambulla,302,GREEN BEANS,84.0,5.8,27.8
2013-w14,2013,w14,Dambulla,302,GREEN BEANS,68.0,16.18,28.04
2013-w15,2013,w15,Dambulla,302,GREEN BEANS,68.0,67.53,27.89
2013-w16,2013,w16,Dambulla,302,GREEN BEANS,62.0,25.05,28.14
2013-w17,2013,w17,Dambulla,302,GREEN BEANS,86.0,54.92,27.46
2013-w18,2013,w18,Dambulla,302,GREEN BEANS,82.0,63.3,27.44
2013-w19,2013,w19,Dambulla,302,GREEN BEANS,102.0,8.4,27.43
2013-w20,2013,w20,Dambulla,302,GREEN BEANS,142.0,33.83,27.34
2013-w21,2013,w21,Dambulla,302,GREEN BEANS,156.0,9.32,26.14
2013-w22,2013,w22,Dambulla,302,GREEN BEANS,136.0,38.8,25.05
2013-w23,2013,w23,Dambulla,302,GREEN BEANS,138.0,58.28,24.46
2013-w24,2013,w24,Dambulla,302,GREEN BEANS,138.0,34.35,24.7
2013-w25,2013,w25,Dambulla,302,GREEN BEANS,144.0,41.88,24.57
2013-w26,2013,w26,Dambulla,302,GREEN BEANS,150.0,26.18,24.65
2013-w27,2013,w27,Dambulla,302,GREEN BEANS,136.0,48.55,24.74
2013-w28,2013,w28,Dambulla,302,GREEN BEANS,136.0,12.52,24.64
2013-w29,2013,w29,Dambulla,302,GREEN BEANS,134.0,19.62,24.38
2013-w30,2013,w30,Dambulla,302,GREEN BEANS,134.0,7.55,25.14
2013-w31,2013,w31,Dambulla,302,GREEN BEANS,136.0,54.45,24.31
2013-w32,2013,w32,Dambulla,302,GREEN BEANS,154.0,15.0,24.77
2013-w33,2013,w33,Dambulla,302,GREEN BEANS,146.0,7.5,24.95
2013-w34,2013,w34,Dambulla,302,GREEN BEANS,138.0,46.68,26.02
2013-w35,2013,w35,Dambulla,302,GREEN BEANS,118.0,43.0,25.92
2013-w36,2013,w36,Dambulla,302,GREEN BEANS,102.0,41.32,23.9
2013-w37,2013,w37,Dambulla,302,GREEN BEANS,122.0,35.17,24.54
2013-w38,2013,w38,Dambulla,302,GREEN BEANS,122.0,6.68,25.51
2013-w39,2013,w39,Dambulla,302,GREEN BEANS,118.0,3.58,25.26
2013-w40,2013,w40,Dambulla,302,GREEN BEANS,116.0,10.25,25.12
2013-w41,2013,w41,Dambulla,302,GREEN BEANS,118.0,42.15,25.74
2013-w42,2013,w42,Dambulla,302,GREEN BEANS,98.0,61.03,24.69
2013-w43,2013,w43,Dambulla,302,GREEN BEANS,118.0,47.2,25.76
2013-w44,2013,w44,Dambulla,302,GREEN BEANS,124.0,30.18,25.2
2013-w45,2013,w45,Dambulla,302,GREEN BEANS,124.0,21.38,25.15
2013-w46,2013,w46,Dambulla,302,GREEN BEANS,126.0,52.3,24.85
2013-w47,2013,w47,Dambulla,302,GREEN BEANS,124.0,97.02,25.23
2013-w48,2013,w48,Dambulla,302,GREEN BEANS,122.0,97.72,23.87
2013-w49,2013,w49,Dambulla,302,GREEN BEANS,138.0,19.2,24.47
2013-w50,2013,w50,Dambulla,302,GREEN BEANS,132.0,40.15,23.43
2013-w51,2013,w51,Dambulla,302,GREEN BEANS,124.0,24.12,23.05
2013-w52,2013,w52,Dambulla,302,GREEN BEANS,114.0,3.05,22.57
2013-w1,2013,w1,Dambulla,331,GREEN CHILLIES,230.0,128.4,28.45
2013-w2,2013,w2,Dambulla,331,GREEN CHILLIES,320.0,0.02,26.17
2013-w3,2013,w3,Dambulla,331,GREEN CHILLIES,320.0,14.15,27.02
2013-w4,2013,w4,Dambulla,331,GREEN CHILLIES,370.0,5.88,26.63
2013-w5,2013,w5,Dambulla,331,GREEN CHILLIES,370.0,9.05,28.58
2013-w6,2013,w6,Dambulla,331,GREEN CHILLIES,370.0,67.57,28.59
2013-w7,2013,w7,Dambulla,331,GREEN CHILLIES,350.0,17.95,29.92
2013-w8,2013,w8,Dambulla,331,GREEN CHILLIES,370.0,0.0,27.92
2013-w9,2013,w9,Dambulla,331,GREEN CHILLIES,400.0,27.45,29.19
2013-w10,2013,w10,Dambulla,331,GREEN CHILLIES,380.0,17.1,31.47
2013-w11,2013,w11,Dambulla,331,GREEN CHILLIES,290.0,14.85,30.85
2013-w12,2013,w12,Dambulla,331,GREEN CHILLIES,296.0,36.12,31.62
2013-w13,2013,w13,Dambulla,331,GREEN CHILLIES,196.0,4.45,33.09
2013-w14,2013,w14,Dambulla,331,GREEN CHILLIES,340.0,5.78,33.18
2013-w15,2013,w15,Dambulla,331,GREEN CHILLIES,340.0,17.6,32.83
2013-w16,2013,w16,Dambulla,331,GREEN CHILLIES,250.0,21.85,33.43
2013-w17,2013,w17,Dambulla,331,GREEN CHILLIES,186.0,37.78,32.78
2013-w18,2013,w18,Dambulla,331,GREEN CHILLIES,158.0,24.1,31.64
2013-w19,2013,w19,Dambulla,331,GREEN CHILLIES,182.0,10.3,31.22
2013-w20,2013,w20,Dambulla,331,GREEN CHILLIES,180.0,8.98,31.21
2013-w21,2013,w21,Dambulla,331,GREEN CHILLIES,172.0,8.95,29.94
2013-w22,2013,w22,Dambulla,331,GREEN CHILLIES,190.0,24.08,28.9
2013-w23,2013,w23,Dambulla,331,GREEN CHILLIES,192.0,31.38,28.52
2013-w24,2013,w24,Dambulla,331,GREEN CHILLIES,184.0,31.7,28.53
2013-w25,2013,w25,Dambulla,331,GREEN CHILLIES,232.0,29.42,28.49
2013-w26,2013,w26,Dambulla,331,GREEN CHILLIES,142.0,10.3,28.62
2013-w27,2013,w27,Dambulla,331,GREEN CHILLIES,134.0,31.68,28.96
2013-w28,2013,w28,Dambulla,331,GREEN CHILLIES,134.0,8.18,28.69
2013-w29,2013,w29,Dambulla,331,GREEN CHILLIES,186.0,14.58,28.33
2013-w30,2013,w30,Dambulla,331,GREEN CHILLIES,110.0,5.65,29.49
2013-w31,2013,w31,Dambulla,331,GREEN CHILLIES,124.0,26.48,28.82
2013-w32,2013,w32,Dambulla,331,GREEN CHILLIES,124.0,21.02,29.03
2013-w33,2013,w33,Dambulla,331,GREEN CHILLIES,106.0,7.1,28.97
2013-w34,2013,w34,Dambulla,331,GREEN CHILLIES,124.0,14.82,30.67
2013-w35,2013,w35,Dambulla,331,GREEN CHILLIES,130.0,18.3,30.36
2013-w36,2013,w36,Dambulla,331,GREEN CHILLIES,180.0,33.68,27.9
2013-w37,2013,w37,Dambulla,331,GREEN CHILLIES,124.0,25.62,28.2
2013-w38,2013,w38,Dambulla,331,GREEN CHILLIES,128.0,6.28,29.83
2013-w39,2013,w39,Dambulla,331,GREEN CHILLIES,144.0,3.65,29.66
2013-w40,2013,w40,Dambulla,331,GREEN CHILLIES,170.0,5.4,29.41
2013-w41,2013,w41,Dambulla,331,GREEN CHILLIES,156.0,70.7,30.18
2013-w42,2013,w42,Dambulla,331,GREEN CHILLIES,172.0,84.3,28.61
2013-w43,2013,w43,Dambulla,331,GREEN CHILLIES,156.0,20.95,30.24
2013-w44,2013,w44,Dambulla,331,GREEN CHILLIES,166.0,19.38,29.9
2013-w45,2013,w45,Dambulla,331,GREEN CHILLIES,148.0,15.95,29.51
2013-w46,2013,w46,Dambulla,331,GREEN CHILLIES,162.0,34.68,29.08
2013-w47,2013,w47,Dambulla,331,GREEN CHILLIES,142.0,52.78,29.67
2013-w48,2013,w48,Dambulla,331,GREEN CHILLIES,172.0,79.6,27.78
2013-w49,2013,w49,Dambulla,331,GREEN CHILLIES,180.0,7.78,28.74
2013-w50,2013,w50,Dambulla,331,GREEN CHILLIES,170.0,26.0,27.34
2013-w51,2013,w51,Dambulla,331,GREEN CHILLIES,160.0,4.47,26.87
2013-w52,2013,w52,Dambulla,331,GREEN CHILLIES,146.0,1.82,26.04
2013-w1,2013,w1,Dambulla,320,LADIES FINGERS,58.0,128.4,28.45
2013-w2,2013,w2,Dambulla,320,LADIES FINGERS,112.0,0.02,26.17
2013-w3,2013,w3,Dambulla,320,LADIES FINGERS,146.0,14.15,27.02
2013-w4,2013,w4,Dambulla,320,LADIES FINGERS,138.0,5.88,26.63
2013-w5,2013,w5,Dambulla,320,LADIES FINGERS,120.0,9.05,28.58
2013-w6,2013,w6,Dambulla,320,LADIES FINGERS,104.0,67.57,28.59
2013-w7,2013,w7,Dambulla,320,LADIES FINGERS,94.0,17.95,29.92
2013-w8,2013,w8,Dambulla,320,LADIES FINGERS,118.0,0.0,27.92
2013-w9,2013,w9,Dambulla,320,LADIES FINGERS,96.0,27.45,29.19
2013-w10,2013,w10,Dambulla,320,LADIES FINGERS,76.0,17.1,31.47
2013-w11,2013,w11,Dambulla,320,LADIES FINGERS,74.0,14.85,30.85
2013-w12,2013,w12,Dambulla,320,LADIES FINGERS,58.0,36.12,31.62
2013-w13,2013,w13,Dambulla,320,LADIES FINGERS,46.0,4.45,33.09
2013-w14,2013,w14,Dambulla,320,LADIES FINGERS,56.0,5.78,33.18
2013-w15,2013,w15,Dambulla,320,LADIES FINGERS,56.0,17.6,32.83
2013-w16,2013,w16,Dambulla,320,LADIES FINGERS,48.0,21.85,33.43
2013-w17,2013,w17,Dambulla,320,LADIES FINGERS,62.0,37.78,32.78
2013-w18,2013,w18,Dambulla,320,LADIES FINGERS,68.0,24.1,31.64
2013-w19,2013,w19,Dambulla,320,LADIES FINGERS,78.0,10.3,31.22
2013-w20,2013,w20,Dambulla,320,LADIES FINGERS,76.0,8.98,31.21
2013-w21,2013,w21,Dambulla,320,LADIES FINGERS,76.0,8.95,29.94
2013-w22,2013,w22,Dambulla,320,LADIES FINGERS,72.0,24.08,28.9
2013-w23,2013,w23,Dambulla,320,LADIES FINGERS,76.0,31.38,28.52
2013-w24,2013,w24,Dambulla,320,LADIES FINGERS,76.0,31.7,28.53
2013-w25,2013,w25,Dambulla,320,LADIES FINGERS,66.0,29.42,28.49
2013-w26,2013,w26,Dambulla,320,LADIES FINGERS,74.0,10.3,28.62
2013-w27,2013,w27,Dambulla,320,LADIES FINGERS,70.0,31.68,28.96
2013-w28,2013,w28,Dambulla,320,LADIES FINGERS,70.0,8.18,28.69
2013-w29,2013,w29,Dambulla,320,LADIES FINGERS,70.0,14.58,28.33
2013-w30,2013,w30,Dambulla,320,LADIES FINGERS,66.0,5.65,29.49
2013-w31,2013,w31,Dambulla,320,LADIES FINGERS,68.0,26.48,28.82
2013-w32,2013,w32,Dambulla,320,LADIES FINGERS,72.0,21.02,29.03
2013-w33,2013,w33,Dambulla,320,LADIES FINGERS,74.0,7.1,28.97
2013-w34,2013,w34,Dambulla,320,LADIES FINGERS,76.0,14.82,30.67
2013-w35,2013,w35,Dambulla,320,LADIES FINGERS,74.0,18.3,30.36
2013-w36,2013,w36,Dambulla,320,LADIES FINGERS,70.0,33.68,27.9
2013-w37,2013,w37,Dambulla,320,LADIES FINGERS,56.0,25.62,28.2
2013-w38,2013,w38,Dambulla,320,LADIES FINGERS,54.0,6.28,29.83
2013-w39,2013,w39,Dambulla,320,LADIES FINGERS,64.0,3.65,29.66
2013-w40,2013,w40,Dambulla,320,LADIES FINGERS,76.0,5.4,29.41
2013-w41,2013,w41,Dambulla,320,LADIES FINGERS,48.0,70.7,30.18
2013-w42,2013,w42,Dambulla,320,LADIES FINGERS,46.0,84.3,28.61
2013-w43,2013,w43,Dambulla,320,LADIES FINGERS,48.0,20.95,30.24
2013-w44,2013,w44,Dambulla,320,LADIES FINGERS,52.0,19.38,29.9
2013-w45,2013,w45,Dambulla,320,LADIES FINGERS,52.0,15.95,29.51
2013-w46,2013,w46,Dambulla,320,LADIES FINGERS,46.0,34.68,29.08
2013-w47,2013,w47,Dambulla,320,LADIES FINGERS,62.0,52.78,29.67
2013-w48,2013,w48,Dambulla,320,LADIES FINGERS,54.0,79.6,27.78
2013-w49,2013,w49,Dambulla,320,LADIES FINGERS,56.0,7.78,28.74
2013-w50,2013,w50,Dambulla,320,LADIES FINGERS,54.0,26.0,27.34
2013-w51,2013,w51,Dambulla,320,LADIES FINGERS,62.0,4.47,26.87
2013-w52,2013,w52,Dambulla,320,LADIES FINGERS,56.0,1.82,26.04
2013-w1,2013,w1,Dambulla,304,LEEKS,116.0,209.35,24.25
2013-w2,2013,w2,Dambulla,304,LEEKS,144.0,8.07,22.42
2013-w3,2013,w3,Dambulla,304,LEEKS,142.0,57.25,23.41
2013-w4,2013,w4,Dambulla,304,LEEKS,146.0,17.5,22.65
2013-w5,2013,w5,Dambulla,304,LEEKS,136.0,13.78,24.56
2013-w6,2013,w6,Dambulla,304,LEEKS,132.0,84.08,24.44
2013-w7,2013,w7,Dambulla,304,LEEKS,136.0,37.4,25.52
2013-w8,2013,w8,Dambulla,304,LEEKS,116.0,0.25,23.42
2013-w9,2013,w9,Dambulla,304,LEEKS,114.0,50.03,24.99
2013-w10,2013,w10,Dambulla,304,LEEKS,120.0,41.52,26.76
2013-w11,2013,w11,Dambulla,304,LEEKS,112.0,27.38,26.32
2013-w12,2013,w12,Dambulla,304,LEEKS,96.0,53.68,26.81
2013-w13,2013,w13,Dambulla,304,LEEKS,98.0,5.8,27.8
2013-w14,2013,w14,Dambulla,304,LEEKS,108.0,16.18,28.04
2013-w15,2013,w15,Dambulla,304,LEEKS,108.0,67.53,27.89
2013-w16,2013,w16,Dambulla,304,LEEKS,142.0,25.05,28.14
2013-w17,2013,w17,Dambulla,304,LEEKS,116.0,54.92,27.46
2013-w18,2013,w18,Dambulla,304,LEEKS,112.0,63.3,27.44
2013-w19,2013,w19,Dambulla,304,LEEKS,148.0,8.4,27.43
2013-w20,2013,w20,Dambulla,304,LEEKS,154.0,33.83,27.34
2013-w21,2013,w21,Dambulla,304,LEEKS,156.0,9.32,26.14
2013-w22,2013,w22,Dambulla,304,LEEKS,148.0,38.8,25.05
2013-w23,2013,w23,Dambulla,304,LEEKS,174.0,58.28,24.46
2013-w24,2013,w24,Dambulla,304,LEEKS,152.0,34.35,24.7
2013-w25,2013,w25,Dambulla,304,LEEKS,152.0,41.88,24.57
2013-w26,2013,w26,Dambulla,304,LEEKS,148.0,26.18,24.65
2013-w27,2013,w27,Dambulla,304,LEEKS,150.0,48.55,24.74
2013-w28,2013,w28,Dambulla,304,LEEKS,150.0,12.52,24.64
2013-w29,2013,w29,Dambulla,304,LEEKS,134.0,19.62,24.38
2013-w30,2013,w30,Dambulla,304,LEEKS,130.0,7.55,25.14
2013-w31,2013,w31,Dambulla,304,LEEKS,130.0,54.45,24.31
2013-w32,2013,w32,Dambulla,304,LEEKS,118.0,15.0,24.77
2013-w33,2013,w33,Dambulla,304,LEEKS,122.0,7.5,24.95
2013-w34,2013,w34,Dambulla,304,LEEKS,118.0,46.68,26.02
2013-w35,2013,w35,Dambulla,304,LEEKS,104.0,43.0,25.92
2013-w36,2013,w36,Dambulla,304,LEEKS,104.0,41.32,23.9
2013-w37,2013,w37,Dambulla,304,LEEKS,94.0,35.17,24.54
2013-w38,2013,w38,Dambulla,304,LEEKS,96.0,6.68,25.51
2013-w39,2013,w39,Dambulla,304,LEEKS,94.0,3.58,25.26
2013-w40,2013,w40,Dambulla,304,LEEKS,96.0,10.25,25.12
2013-w41,2013,w41,Dambulla,304,LEEKS,94.0,42.15,25.74
2013-w42,2013,w42,Dambulla,304,LEEKS,90.0,61.03,24.69
2013-w43,2013,w43,Dambulla,304,LEEKS,94.0,47.2,25.76
2013-w44,2013,w44,Dambulla,304,LEEKS,84.0,30.18,25.2
2013-w45,2013,w45,Dambulla,304,LEEKS,76.0,21.38,25.15
2013-w46,2013,w46,Dambulla,304,LEEKS,88.0,52.3,24.85
2013-w47,2013,w47,Dambulla,304,LEEKS,90.0,97.02,25.23
2013-w48,2013,w48,Dambulla,304,LEEKS,78.0,97.72,23.87
2013-w49,2013,w49,Dambulla,304,LEEKS,78.0,19.2,24.47
2013-w50,2013,w50,Dambulla,304,LEEKS,74.0,40.15,23.43
2013-w51,2013,w51,Dambulla,304,LEEKS,78.0,24.12,23.05
2013-w52,2013,w52,Dambulla,304,LEEKS,94.0,3.05,22.57
2013-w1,2013,w1,Dambulla,323,PUMPKIN,48.0,128.4,28.45
2013-w2,2013,w2,Dambulla,323,PUMPKIN,48.0,0.02,26.17
2013-w3,2013,w3,Dambulla,323,PUMPKIN,52.0,14.15,27.02
2013-w4,2013,w4,Dambulla,323,PUMPKIN,54.0,5.88,26.63
2013-w5,2013,w5,Dambulla,323,PUMPKIN,48.0,9.05,28.58
2013-w6,2013,w6,Dambulla,323,PUMPKIN,50.0,67.57,28.59
2013-w7,2013,w7,Dambulla,323,PUMPKIN,52.0,17.95,29.92
2013-w8,2013,w8,Dambulla,323,PUMPKIN,72.0,0.0,27.92
2013-w9,2013,w9,Dambulla,323,PUMPKIN,82.0,27.45,29.19
2013-w10,2013,w10,Dambulla,323,PUMPKIN,84.0,17.1,31.47
2013-w11,2013,w11,Dambulla,323,PUMPKIN,84.0,14.85,30.85
2013-w12,2013,w12,Dambulla,323,PUMPKIN,76.0,36.12,31.62
2013-w13,2013,w13,Dambulla,323,PUMPKIN,54.0,4.45,33.09
2013-w14,2013,w14,Dambulla,323,PUMPKIN,52.0,5.78,33.18
2013-w15,2013,w15,Dambulla,323,PUMPKIN,52.0,17.6,32.83
2013-w16,2013,w16,Dambulla,323,PUMPKIN,48.0,21.85,33.43
2013-w17,2013,w17,Dambulla,323,PUMPKIN,54.0,37.78,32.78
2013-w18,2013,w18,Dambulla,323,PUMPKIN,50.0,24.1,31.64
2013-w19,2013,w19,Dambulla,323,PUMPKIN,54.0,10.3,31.22
2013-w20,2013,w20,Dambulla,323,PUMPKIN,58.0,8.98,31.21
2013-w21,2013,w21,Dambulla,323,PUMPKIN,56.0,8.95,29.94
2013-w22,2013,w22,Dambulla,323,PUMPKIN,64.0,24.08,28.9
2013-w23,2013,w23,Dambulla,323,PUMPKIN,64.0,31.38,28.52
2013-w24,2013,w24,Dambulla,323,PUMPKIN,74.0,31.7,28.53
2013-w25,2013,w25,Dambulla,323,PUMPKIN,54.0,29.42,28.49
2013-w26,2013,w26,Dambulla,323,PUMPKIN,54.0,10.3,28.62
2013-w27,2013,w27,Dambulla,323,PUMPKIN,54.0,31.68,28.96
2013-w28,2013,w28,Dambulla,323,PUMPKIN,54.0,8.18,28.69
2013-w29,2013,w29,Dambulla,323,PUMPKIN,50.0,14.58,28.33
2013-w30,2013,w30,Dambulla,323,PUMPKIN,44.0,5.65,29.49
2013-w31,2013,w31,Dambulla,323,PUMPKIN,52.0,26.48,28.82
2013-w32,2013,w32,Dambulla,323,PUMPKIN,54.0,21.02,29.03
2013-w33,2013,w33,Dambulla,323,PUMPKIN,56.0,7.1,28.97
2013-w34,2013,w34,Dambulla,323,PUMPKIN,56.0,14.82,30.67
2013-w35,2013,w35,Dambulla,323,PUMPKIN,52.0,18.3,30.36
2013-w36,2013,w36,Dambulla,323,PUMPKIN,54.0,33.68,27.9
2013-w37,2013,w37,Dambulla,323,PUMPKIN,44.0,25.62,28.2
2013-w38,2013,w38,Dambulla,323,PUMPKIN,52.0,6.28,29.83
2013-w39,2013,w39,Dambulla,323,PUMPKIN,54.0,3.65,29.66
2013-w40,2013,w40,Dambulla,323,PUMPKIN,54.0,5.4,29.41
2013-w41,2013,w41,Dambulla,323,PUMPKIN,52.0,70.7,30.18
2013-w42,2013,w42,Dambulla,323,PUMPKIN,54.0,84.3,28.61
2013-w43,2013,w43,Dambulla,323,PUMPKIN,52.0,20.95,30.24
2013-w44,2013,w44,Dambulla,323,PUMPKIN,46.0,19.38,29.9
2013-w45,2013,w45,Dambulla,323,PUMPKIN,46.0,15.95,29.51
2013-w46,2013,w46,Dambulla,323,PUMPKIN,56.0,34.68,29.08
2013-w47,2013,w47,Dambulla,323,PUMPKIN,54.0,52.78,29.67
2013-w48,2013,w48,Dambulla,323,PUMPKIN,56.0,79.6,27.78
2013-w49,2013,w49,Dambulla,323,PUMPKIN,54.0,7.78,28.74
2013-w50,2013,w50,Dambulla,323,PUMPKIN,46.0,26.0,27.34
2013-w51,2013,w51,Dambulla,323,PUMPKIN,54.0,4.47,26.87
2013-w52,2013,w52,Dambulla,323,PUMPKIN,54.0,1.82,26.04
2013-w1,2013,w1,Dambulla,326,SNAKE GOURD,62.0,128.4,28.45
2013-w2,2013,w2,Dambulla,326,SNAKE GOURD,96.0,0.02,26.17
2013-w3,2013,w3,Dambulla,326,SNAKE GOURD,134.0,14.15,27.02
2013-w4,2013,w4,Dambulla,326,SNAKE GOURD,130.0,5.88,26.63
2013-w5,2013,w5,Dambulla,326,SNAKE GOURD,104.0,9.05,28.58
2013-w6,2013,w6,Dambulla,326,SNAKE GOURD,74.0,67.57,28.59
2013-w7,2013,w7,Dambulla,326,SNAKE GOURD,68.0,17.95,29.92
2013-w8,2013,w8,Dambulla,326,SNAKE GOURD,76.0,0.0,27.92
2013-w9,2013,w9,Dambulla,326,SNAKE GOURD,74.0,27.45,29.19
2013-w10,2013,w10,Dambulla,326,SNAKE GOURD,76.0,17.1,31.47
2013-w11,2013,w11,Dambulla,326,SNAKE GOURD,66.0,14.85,30.85
2013-w12,2013,w12,Dambulla,326,SNAKE GOURD,54.0,36.12,31.62
2013-w13,2013,w13,Dambulla,326,SNAKE GOURD,48.0,4.45,33.09
2013-w14,2013,w14,Dambulla,326,SNAKE GOURD,44.0,5.78,33.18
2013-w15,2013,w15,Dambulla,326,SNAKE GOURD,44.0,17.6,32.83
2013-w16,2013,w16,Dambulla,326,SNAKE GOURD,38.0,21.85,33.43
2013-w17,2013,w17,Dambulla,326,SNAKE GOURD,54.0,37.78,32.78
2013-w18,2013,w18,Dambulla,326,SNAKE GOURD,46.0,24.1,31.64
2013-w19,2013,w19,Dambulla,326,SNAKE GOURD,56.0,10.3,31.22
2013-w20,2013,w20,Dambulla,326,SNAKE GOURD,76.0,8.98,31.21
2013-w21,2013,w21,Dambulla,326,SNAKE GOURD,78.0,8.95,29.94
2013-w22,2013,w22,Dambulla,326,SNAKE GOURD,76.0,24.08,28.9
2013-w23,2013,w23,Dambulla,326,SNAKE GOURD,62.0,31.38,28.52
2013-w24,2013,w24,Dambulla,326,SNAKE GOURD,76.0,31.7,28.53
2013-w25,2013,w25,Dambulla,326,SNAKE GOURD,62.0,29.42,28.49
2013-w26,2013,w26,Dambulla,326,SNAKE GOURD,58.0,10.3,28.62
2013-w27,2013,w27,Dambulla,326,SNAKE GOURD,56.0,31.68,28.96
2013-w28,2013,w28,Dambulla,326,SNAKE GOURD,56.0,8.18,28.69
2013-w29,2013,w29,Dambulla,326,SNAKE GOURD,64.0,14.58,28.33
2013-w30,2013,w30,Dambulla,326,SNAKE GOURD,48.0,5.65,29.49
2013-w31,2013,w31,Dambulla,326,SNAKE GOURD,56.0,26.48,28.82
2013-w32,2013,w32,Dambulla,326,SNAKE GOURD,62.0,21.02,29.03
