Year_Week,year,week,retail_market,code,vegetable_type,no_of_holidays,vegetable_zone,seasonality,lanka_auto_diesel_price,mean_apparent_temperature,rain_sum,usd_exchange_rate,mean_farmer_price,retail_price
2018-w44,2018,w44,Meegoda,330,ASH PLANTAINS,1,LOW Country,Maha Season,116.0,29.99,154.26,172.22,51.64,148.0
2018-w45,2018,w45,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,116.0,29.8,17.78,174.46,55.08,144.0
2018-w46,2018,w46,Meegoda,330,ASH PLANTAINS,2,LOW Country,Maha Season,116.0,30.6,59.9,177.07,53.48,148.0
2018-w47,2018,w47,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,116.0,30.14,61.82,179.85,54.12,148.0
2018-w48,2018,w48,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,107.43,30.0,24.52,179.23,49.0,148.0
2018-w49,2018,w49,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,106.0,29.13,5.04,179.02,47.5,148.0
2018-w50,2018,w50,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,106.0,29.18,5.08,180.1,45.0,148.0
2018-w51,2018,w51,Meegoda,330,ASH PLANTAINS,2,LOW Country,Maha Season,101.71,29.9,45.0,181.53,57.9,152.0
2018-w52,2018,w52,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,101.0,28.31,1.92,182.94,54.1,150.0
2019-w1,2019,w1,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,101.0,28.05,2.1,182.51,54.2,128.0
2019-w2,2019,w2,Meegoda,330,ASH PLANTAINS,1,LOW Country,Maha Season,99.0,28.52,14.52,182.04,52.2,124.0
2019-w3,2019,w3,Meegoda,330,ASH PLANTAINS,1,LOW Country,Maha Season,99.0,28.23,0.94,181.83,56.4,128.0
2019-w4,2019,w4,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,99.0,29.65,4.32,180.58,47.2,132.0
2019-w5,2019,w5,Meegoda,330,ASH PLANTAINS,1,LOW Country,Maha Season,99.0,30.02,32.12,177.21,51.74,132.0
2019-w6,2019,w6,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,100.71,30.28,59.84,178.07,46.44,128.0
2019-w7,2019,w7,Meegoda,330,ASH PLANTAINS,1,LOW Country,Maha Season,103.0,31.3,38.46,179.2,49.76,128.0
2019-w8,2019,w8,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,103.0,30.57,16.16,179.69,50.16,128.0
2019-w9,2019,w9,Meegoda,330,ASH PLANTAINS,1,LOW Country,Maha Season,103.0,31.68,14.26,179.31,41.6,120.0
2019-w10,2019,w10,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,103.29,31.56,4.4,178.61,42.25,120.0
2019-w11,2019,w11,Meegoda,330,ASH PLANTAINS,1,LOW Country,Maha Season,104.0,31.81,20.28,178.47,40.86,124.0
2019-w12,2019,w12,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,32.14,3.08,177.33,43.34,128.0
2019-w13,2019,w13,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,32.56,2.12,174.96,41.58,132.0
2019-w35,2019,w35,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,29.99,32.9,179.99,52.6,148.0
2019-w36,2019,w36,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,31.08,35.2,180.1,52.6,148.0
2019-w37,2019,w37,Meegoda,330,ASH PLANTAINS,1,LOW Country,Maha Season,104.0,29.89,58.78,180.54,61.1,148.0
2019-w38,2019,w38,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,29.97,90.02,181.38,62.6,148.0
2019-w39,2019,w39,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.72,93.7,181.78,63.8,148.0
2019-w40,2019,w40,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.57,76.18,181.01,62.4,148.0
2019-w41,2019,w41,Meegoda,330,ASH PLANTAINS,1,LOW Country,Maha Season,104.0,30.75,149.46,181.22,59.4,150.0
2019-w42,2019,w42,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.26,118.58,181.72,61.9,152.0
2019-w43,2019,w43,Meegoda,330,ASH PLANTAINS,1,LOW Country,Maha Season,104.0,29.5,75.06,181.4,68.7,155.0
2019-w44,2019,w44,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,31.02,47.04,180.84,61.7,160.0
2019-w45,2019,w45,Meegoda,330,ASH PLANTAINS,2,LOW Country,Maha Season,104.0,30.94,31.64,180.47,65.3,160.0
2019-w46,2019,w46,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.98,71.46,179.7,65.7,160.0
2019-w47,2019,w47,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.28,59.76,180.67,53.9,156.0
2019-w48,2019,w48,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,30.22,87.9,181.06,55.9,156.0
2019-w49,2019,w49,Meegoda,330,ASH PLANTAINS,1,LOW Country,Maha Season,104.0,29.45,37.28,181.15,57.7,156.0
2019-w50,2019,w50,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,29.65,28.02,181.18,64.98,160.0
2019-w51,2019,w51,Meegoda,330,ASH PLANTAINS,1,LOW Country,Maha Season,104.0,30.27,41.56,181.19,68.48,160.0
2019-w52,2019,w52,Meegoda,330,ASH PLANTAINS,0,LOW Country,Maha Season,104.0,29.42,0.54,181.48,66.68,160.0
2013-w1,2013,w1,Meegoda,305,BEETROOT,0,UP Country,Maha Season,115.0,24.25,209.35,127.07,57.4,132.0
2013-w2,2013,w2,Meegoda,305,BEETROOT,1,UP Country,Maha Season,115.0,22.42,8.07,126.35,68.4,180.0
2013-w3,2013,w3,Meegoda,305,BEETROOT,0,UP Country,Maha Season,115.0,23.41,57.25,126.74,88.0,180.0
2013-w4,2013,w4,Meegoda,305,BEETROOT,2,UP Country,Maha Season,115.0,22.65,17.5,126.88,92.0,152.0
2013-w5,2013,w5,Meegoda,305,BEETROOT,1,UP Country,Maha Season,115.0,24.56,13.78,126.31,92.2,130.0
2013-w6,2013,w6,Meegoda,305,BEETROOT,0,UP Country,Maha Season,115.0,24.44,84.08,126.36,52.0,82.0
2013-w7,2013,w7,Meegoda,305,BEETROOT,0,UP Country,Maha Season,115.0,25.52,37.4,126.9,46.0,84.0
2013-w8,2013,w8,Meegoda,305,BEETROOT,1,UP Country,Maha Season,120.14,23.42,0.25,127.43,41.0,98.0
2013-w9,2013,w9,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,24.99,50.03,127.38,53.2,125.0
2013-w10,2013,w10,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,26.76,41.52,126.5,62.8,126.0
2013-w11,2013,w11,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,26.32,27.38,126.47,61.5,124.0
2013-w12,2013,w12,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,26.81,53.68,126.83,50.8,95.0
2013-w13,2013,w13,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,27.8,5.8,126.5,46.8,110.0
2013-w35,2013,w35,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,25.92,43.0,132.99,20.8,67.0
2013-w36,2013,w36,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,23.9,41.32,132.75,20.8,58.0
2013-w37,2013,w37,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,24.54,35.17,132.24,20.8,58.0
2013-w38,2013,w38,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,25.51,6.68,132.14,19.6,58.0
2013-w39,2013,w39,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,25.26,3.58,131.84,21.0,58.0
2013-w40,2013,w40,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,25.12,10.25,131.22,21.0,64.0
2013-w41,2013,w41,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,25.74,42.15,131.06,18.6,62.0
2013-w42,2013,w42,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,24.69,61.03,130.88,18.55,62.0
2013-w43,2013,w43,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,25.76,47.2,130.81,18.5,62.0
2013-w44,2013,w44,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,25.2,30.18,131.07,18.5,64.0
2013-w45,2013,w45,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,25.15,21.38,131.12,21.8,68.0
2013-w46,2013,w46,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,24.85,52.3,131.13,21.8,80.0
2013-w47,2013,w47,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,25.23,97.02,131.18,28.9,88.0
2013-w48,2013,w48,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,23.87,97.72,131.06,41.6,88.0
2013-w49,2013,w49,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,24.47,19.2,130.82,29.7,88.0
2013-w50,2013,w50,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,23.43,40.15,130.8,24.6,88.0
2013-w51,2013,w51,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,23.05,24.12,130.73,31.4,88.0
2013-w52,2013,w52,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,22.57,3.05,130.75,34.9,92.0
2014-w1,2014,w1,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,23.85,34.7,130.73,34.8,92.0
2014-w2,2014,w2,Meegoda,305,BEETROOT,2,UP Country,Maha Season,121.0,23.99,69.3,130.7,41.0,100.0
2014-w3,2014,w3,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,23.16,2.4,130.77,35.0,88.0
2014-w4,2014,w4,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,22.44,15.02,130.71,30.67,80.0
2014-w5,2014,w5,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,23.17,4.08,130.71,30.5,76.0
2014-w6,2014,w6,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,21.98,0.12,130.74,32.6,76.0
2014-w7,2014,w7,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,25.49,6.85,130.85,31.0,76.0
2014-w8,2014,w8,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,24.96,16.6,131.0,29.8,76.0
2014-w9,2014,w9,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,25.76,12.45,130.69,30.18,68.0
2014-w10,2014,w10,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,24.53,7.85,130.59,26.12,68.0
2014-w11,2014,w11,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,25.09,18.83,130.61,26.12,80.0
2014-w12,2014,w12,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,26.4,3.82,130.66,29.7,80.0
2014-w13,2014,w13,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,26.36,1.8,130.7,30.3,80.0
2014-w35,2014,w35,Meegoda,305,BEETROOT,0,UP Country,Maha Season,121.0,25.26,28.6,130.23,76.4,90.0
2014-w36,2014,w36,Meegoda,305,BEETROOT,1,UP Country,Maha Season,121.0,25.18,27.68,130.22,38.0,90.0
2014-w37,2014,w37,Meegoda,305,BEETROOT,0,UP Country,Maha Season,120.14,24.95,13.75,130.25,44.1,92.0
2014-w38,2014,w38,Meegoda,305,BEETROOT,0,UP Country,Maha Season,118.0,26.39,33.75,130.31,44.1,92.0
2014-w39,2014,w39,Meegoda,305,BEETROOT,0,UP Country,Maha Season,118.0,26.25,108.52,130.43,41.5,92.0
2014-w40,2014,w40,Meegoda,305,BEETROOT,2,UP Country,Maha Season,118.0,25.86,72.12,130.37,37.8,96.0
2014-w41,2014,w41,Meegoda,305,BEETROOT,0,UP Country,Maha Season,118.0,26.07,57.72,130.53,39.2,112.0
2014-w42,2014,w42,Meegoda,305,BEETROOT,1,UP Country,Maha Season,118.0,25.75,181.65,130.71,45.9,116.0
2014-w43,2014,w43,Meegoda,305,BEETROOT,0,UP Country,Maha Season,118.0,25.84,83.5,130.86,52.6,124.0
2014-w44,2014,w44,Meegoda,305,BEETROOT,1,UP Country,Maha Season,118.0,24.66,65.65,130.86,52.5,140.0
2014-w45,2014,w45,Meegoda,305,BEETROOT,0,UP Country,Maha Season,118.0,25.23,36.67,130.91,104.0,155.0
2014-w46,2014,w46,Meegoda,305,BEETROOT,0,UP Country,Maha Season,118.0,24.83,54.42,131.01,109.5,157.5
2014-w47,2014,w47,Meegoda,305,BEETROOT,0,UP Country,Maha Season,118.0,24.31,233.5,131.1,96.7,195.0
2014-w48,2014,w48,Meegoda,305,BEETROOT,0,UP Country,Maha Season,118.0,24.82,48.28,131.13,96.7,195.0
2014-w49,2014,w49,Meegoda,305,BEETROOT,1,UP Country,Maha Season,111.0,24.99,55.12,131.16,89.7,195.0
2014-w50,2014,w50,Meegoda,305,BEETROOT,0,UP Country,Maha Season,111.0,25.14,73.22,131.2,127.0,195.0
2014-w51,2014,w51,Meegoda,305,BEETROOT,1,UP Country,Maha Season,111.0,23.8,456.9,131.22,121.5,195.0
2014-w52,2014,w52,Meegoda,305,BEETROOT,0,UP Country,Maha Season,111.0,23.59,87.05,131.23,117.0,205.0
2015-w1,2015,w1,Meegoda,305,BEETROOT,1,UP Country,Maha Season,111.0,24.77,3.08,131.41,132.0,260.0
2015-w2,2015,w2,Meegoda,305,BEETROOT,1,UP Country,Maha Season,111.0,22.14,0.72,131.51,123.0,315.0
2015-w3,2015,w3,Meegoda,305,BEETROOT,0,UP Country,Maha Season,108.71,23.62,0.15,131.67,139.5,275.0
2015-w4,2015,w4,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,23.92,23.18,132.05,156.0,230.0
2015-w5,2015,w5,Meegoda,305,BEETROOT,2,UP Country,Maha Season,95.0,23.87,28.75,132.38,108.65,190.0
2015-w6,2015,w6,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.46,38.7,132.96,61.3,112.0
2015-w7,2015,w7,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,22.18,15.65,133.01,57.4,116.0
2015-w8,2015,w8,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.32,43.7,132.94,56.9,120.0
2015-w9,2015,w9,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,25.62,31.13,133.17,49.4,108.0
2015-w10,2015,w10,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.82,4.2,133.22,42.9,108.0
2015-w11,2015,w11,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.64,35.67,133.09,42.4,104.0
2015-w12,2015,w12,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.86,1.98,132.95,41.2,88.0
2015-w13,2015,w13,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,26.68,70.2,133.03,34.6,88.0
2015-w35,2015,w35,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,26.58,28.6,134.53,29.2,78.0
2015-w36,2015,w36,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,26.1,49.3,138.11,20.8,76.0
2015-w37,2015,w37,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.6,18.53,139.68,22.6,84.0
2015-w38,2015,w38,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,26.59,50.55,140.78,22.6,84.0
2015-w39,2015,w39,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,25.95,79.85,141.06,18.8,88.0
2015-w40,2015,w40,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,26.34,25.45,140.99,21.0,88.0
2015-w41,2015,w41,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,26.68,116.78,140.51,27.4,88.0
2015-w42,2015,w42,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,26.88,151.12,140.8,31.25,88.0
2015-w43,2015,w43,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,25.07,313.8,141.13,39.8,108.0
2015-w44,2015,w44,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.84,121.72,141.18,49.6,108.0
2015-w45,2015,w45,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,25.67,84.42,141.75,60.0,128.0
2015-w46,2015,w46,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.69,125.02,142.19,76.2,176.0
2015-w47,2015,w47,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,25.74,33.38,142.76,76.2,176.0
2015-w48,2015,w48,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.32,77.88,142.88,110.0,208.0
2015-w49,2015,w49,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.92,94.88,143.0,113.0,208.0
2015-w50,2015,w50,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.96,64.72,143.48,113.0,220.0
2015-w51,2015,w51,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,24.32,21.15,143.51,137.0,256.0
2015-w52,2015,w52,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,24.44,26.62,143.79,137.0,295.0
2016-w1,2016,w1,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.81,24.6,143.71,181.0,295.0
2016-w2,2016,w2,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.01,2.05,143.92,134.0,295.0
2016-w3,2016,w3,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,24.64,0.38,144.08,162.0,310.0
2016-w4,2016,w4,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,25.06,20.92,144.08,135.0,295.0
2016-w5,2016,w5,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,22.98,0.0,143.95,73.5,176.0
2016-w6,2016,w6,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,26.03,2.7,144.19,70.0,152.0
2016-w7,2016,w7,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.22,19.9,144.04,75.5,116.0
2016-w8,2016,w8,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,26.06,10.8,144.71,65.0,112.0
2016-w9,2016,w9,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,26.04,7.35,144.79,54.1,116.0
2016-w10,2016,w10,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,27.54,5.42,144.79,47.1,116.0
2016-w11,2016,w11,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,28.45,1.3,145.53,51.4,128.0
2016-w12,2016,w12,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,27.9,0.4,147.29,57.5,128.0
2016-w13,2016,w13,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,27.84,38.33,145.65,60.3,128.0
2016-w35,2016,w35,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.14,15.72,145.39,35.0,80.0
2016-w36,2016,w36,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.87,9.15,145.16,33.7,78.0
2016-w37,2016,w37,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,25.28,7.58,145.65,40.5,92.0
2016-w38,2016,w38,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,25.55,14.72,146.21,43.5,92.0
2016-w39,2016,w39,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.6,6.42,146.39,32.7,92.0
2016-w40,2016,w40,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.69,5.82,146.72,36.8,88.0
2016-w41,2016,w41,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.42,1.6,146.77,38.9,92.0
2016-w42,2016,w42,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,26.47,47.18,147.28,44.7,104.0
2016-w43,2016,w43,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.36,31.8,147.83,40.5,100.0
2016-w44,2016,w44,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,26.01,81.05,147.76,39.5,96.0
2016-w45,2016,w45,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.34,44.12,147.64,38.5,96.0
2016-w46,2016,w46,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,25.8,44.5,148.02,34.0,100.0
2016-w47,2016,w47,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.3,106.05,148.31,32.4,92.0
2016-w48,2016,w48,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.05,3.48,148.33,42.0,104.0
2016-w49,2016,w49,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.85,8.2,148.61,55.0,124.0
2016-w50,2016,w50,Meegoda,305,BEETROOT,2,UP Country,Maha Season,95.0,24.19,10.7,149.36,54.0,112.0
2016-w51,2016,w51,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.82,23.15,149.54,64.0,96.0
2016-w52,2016,w52,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,23.44,17.35,149.6,53.5,96.0
2017-w1,2017,w1,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,20.09,0.02,149.87,46.0,95.0
2017-w2,2017,w2,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,20.41,2.4,149.91,45.7,96.0
2017-w3,2017,w3,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,23.03,85.75,150.04,46.0,100.0
2017-w4,2017,w4,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,23.01,54.32,150.14,41.0,92.0
2017-w5,2017,w5,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,21.67,1.3,150.42,33.5,88.0
2017-w6,2017,w6,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,22.37,12.32,150.32,33.0,96.0
2017-w7,2017,w7,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,23.34,17.55,151.52,40.4,112.0
2017-w8,2017,w8,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,23.23,32.43,151.72,39.4,116.0
2017-w9,2017,w9,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.34,38.9,151.18,44.7,100.0
2017-w10,2017,w10,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,24.91,43.3,151.46,39.8,92.0
2017-w11,2017,w11,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.18,1.2,151.98,39.5,112.0
2017-w12,2017,w12,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.96,15.2,151.73,41.3,112.0
2017-w13,2017,w13,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,26.3,37.85,151.72,52.0,160.0
2017-w35,2017,w35,Meegoda,305,BEETROOT,2,UP Country,Maha Season,95.0,25.05,65.38,152.56,36.4,92.0
2017-w36,2017,w36,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.14,55.8,152.8,37.8,92.0
2017-w37,2017,w37,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,23.32,16.47,152.85,48.0,88.0
2017-w38,2017,w38,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,23.92,17.98,152.91,42.4,88.0
2017-w39,2017,w39,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,24.54,14.9,153.13,50.4,108.0
2017-w40,2017,w40,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.55,28.52,153.35,58.4,116.0
2017-w41,2017,w41,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,23.34,76.0,153.64,65.8,116.0
2017-w42,2017,w42,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.02,59.08,153.64,65.8,116.0
2017-w43,2017,w43,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.33,94.52,153.54,52.0,116.0
2017-w44,2017,w44,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,24.41,78.15,153.48,52.0,116.0
2017-w45,2017,w45,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,22.85,14.72,153.59,47.5,116.0
2017-w46,2017,w46,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.46,20.9,153.64,46.2,124.0
2017-w47,2017,w47,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,23.01,225.42,153.66,87.0,156.0
2017-w48,2017,w48,Meegoda,305,BEETROOT,2,UP Country,Maha Season,95.0,23.45,36.78,153.44,101.0,116.0
2017-w49,2017,w49,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,23.96,19.6,153.09,105.0,196.0
2017-w50,2017,w50,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,22.71,21.58,153.04,101.0,216.0
2017-w51,2017,w51,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,22.54,18.52,152.81,122.0,216.0
2017-w52,2017,w52,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,22.51,3.53,153.46,123.0,208.0
2018-w1,2018,w1,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,20.97,8.95,153.6,127.0,215.0
2018-w2,2018,w2,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,21.75,15.18,153.87,127.0,188.0
2018-w3,2018,w3,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,21.97,2.72,153.86,98.0,136.0
2018-w4,2018,w4,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,22.82,26.95,153.76,53.0,136.0
2018-w5,2018,w5,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,23.33,15.2,154.26,42.0,116.0
2018-w6,2018,w6,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,23.53,11.13,154.58,42.0,112.0
2018-w7,2018,w7,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,22.4,3.53,155.2,37.0,112.0
2018-w8,2018,w8,Meegoda,305,BEETROOT,1,UP Country,Maha Season,95.0,23.97,63.7,154.97,28.0,112.0
2018-w9,2018,w9,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.84,23.95,155.06,28.0,104.0
2018-w10,2018,w10,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,23.8,41.35,155.6,23.0,72.0
2018-w11,2018,w11,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,25.65,64.3,156.0,23.0,76.0
2018-w12,2018,w12,Meegoda,305,BEETROOT,0,UP Country,Maha Season,95.0,24.88,16.75,155.92,22.0,76.0
2018-w13,2018,w13,Meegoda,305,BEETROOT,2,UP Country,Maha Season,95.0,25.66,16.1,155.58,22.0,80.0
2018-w35,2018,w35,Meegoda,305,BEETROOT,0,UP Country,Maha Season,109.0,23.2,3.78,161.68,58.0,116.0
2018-w36,2018,w36,Meegoda,305,BEETROOT,0,UP Country,Maha Season,115.0,24.52,15.73,162.3,58.0,104.0
2018-w37,2018,w37,Meegoda,305,BEETROOT,0,UP Country,Maha Season,123.0,23.85,32.65,165.43,43.0,108.0
2018-w38,2018,w38,Meegoda,305,BEETROOT,1,UP Country,Maha Season,123.0,24.72,86.0,168.72,38.0,112.0
2018-w39,2018,w39,Meegoda,305,BEETROOT,0,UP Country,Maha Season,123.0,25.29,178.75,169.41,37.0,112.0
2018-w40,2018,w40,Meegoda,305,BEETROOT,0,UP Country,Maha Season,123.0,24.83,169.9,170.55,37.8,112.0
