Year_Week,year,week,retail_market,code,vegetable_type,no_of_holidays,vegetable_zone,seasonality,lanka_auto_diesel_price,mean_apparent_temperature,rain_sum,usd_exchange_rate,mean_farmer_price,retail_price
2019-w23,2019,w23,Puttalam,302,GREEN BEANS,0,UP Country,Yala Season,104.0,29.33,18.83,176.48,138.0,192.0
2019-w24,2019,w24,Puttalam,302,GREEN BEANS,1,UP Country,Yala Season,104.0,29.99,29.1,176.88,87.4,192.0
2019-w25,2019,w25,Puttalam,302,GREEN BEANS,0,UP Country,Yala Season,104.0,29.08,28.73,176.61,79.8,192.0
2019-w26,2019,w26,Puttalam,302,GREEN BEANS,0,UP Country,Yala Season,104.0,29.23,11.93,176.47,83.4,192.0
2019-w27,2019,w27,Puttalam,302,GREEN BEANS,0,UP Country,Yala Season,104.0,29.93,8.6,176.14,77.4,152.0
2019-w28,2019,w28,Puttalam,302,GREEN BEANS,1,UP Country,Yala Season,104.0,29.07,34.77,175.9,82.2,152.0
2019-w29,2019,w29,Puttalam,302,GREEN BEANS,0,UP Country,Yala Season,104.0,28.03,32.77,175.98,117.0,152.0
2019-w30,2019,w30,Puttalam,302,GREEN BEANS,0,UP Country,Yala Season,104.0,28.85,6.7,176.27,174.0,192.0
2019-w31,2019,w31,Puttalam,302,GREEN BEANS,0,UP Country,Yala Season,104.0,28.63,33.37,176.96,89.4,192.0
2019-w32,2019,w32,Puttalam,302,GREEN BEANS,2,UP Country,Yala Season,104.0,28.05,93.2,177.03,122.0,224.0
2019-w33,2019,w33,Puttalam,302,GREEN BEANS,0,UP Country,Yala Season,104.0,28.22,49.7,177.9,150.0,292.0
2019-w34,2019,w34,Puttalam,302,GREEN BEANS,0,UP Country,Yala Season,104.0,27.2,42.07,179.19,176.0,272.0
2013-w14,2013,w14,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,33.23,15.02,125.59,171.67,282.0
2013-w15,2013,w15,Puttalam,331,GREEN CHILLIES,3,LOW Country,Yala Season,121.0,33.32,16.8,125.45,171.67,250.0
2013-w16,2013,w16,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,33.36,25.2,126.36,171.67,196.0
2013-w17,2013,w17,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,32.97,40.74,126.88,128.33,124.0
2013-w18,2013,w18,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,31.83,31.7,126.27,85.0,124.0
2013-w19,2013,w19,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,31.95,22.28,126.18,80.0,124.0
2013-w20,2013,w20,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,31.42,13.48,126.27,70.0,124.0
2013-w21,2013,w21,Puttalam,331,GREEN CHILLIES,2,LOW Country,Yala Season,121.0,30.46,25.44,126.39,186.67,154.0
2013-w22,2013,w22,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.55,50.82,126.5,57.5,162.0
2013-w23,2013,w23,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.14,66.12,126.95,110.0,162.0
2013-w24,2013,w24,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.3,51.68,128.45,145.0,142.0
2013-w25,2013,w25,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,29.18,52.14,129.17,130.0,156.0
2013-w26,2013,w26,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.15,21.4,130.63,90.0,144.0
2013-w27,2013,w27,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.67,37.94,130.79,90.0,121.0
2013-w28,2013,w28,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.29,18.42,131.13,58.33,98.0
2013-w29,2013,w29,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,28.97,33.14,131.68,58.33,92.0
2013-w30,2013,w30,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.92,9.16,131.63,58.33,89.0
2013-w31,2013,w31,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.24,38.7,131.65,46.0,86.0
2013-w32,2013,w32,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,29.52,17.88,131.64,47.33,92.0
2013-w33,2013,w33,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,29.38,13.36,131.84,47.33,92.0
2013-w34,2013,w34,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.7,11.4,132.73,48.33,88.0
2014-w14,2014,w14,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,32.74,64.54,130.61,110.0,230.0
2014-w15,2014,w15,Puttalam,331,GREEN CHILLIES,2,LOW Country,Yala Season,121.0,32.61,17.14,130.61,122.5,244.0
2014-w16,2014,w16,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,33.35,46.16,130.66,135.0,244.0
2014-w17,2014,w17,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,32.71,65.02,130.62,87.5,184.0
2014-w18,2014,w18,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,31.33,125.22,130.62,95.0,192.0
2014-w19,2014,w19,Puttalam,331,GREEN CHILLIES,2,LOW Country,Yala Season,121.0,32.03,24.92,130.37,95.0,240.0
2014-w20,2014,w20,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,32.06,4.64,130.36,165.0,340.0
2014-w21,2014,w21,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,31.61,21.42,130.39,172.5,380.0
2014-w22,2014,w22,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,31.33,29.0,130.38,182.5,400.0
2014-w23,2014,w23,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,31.21,22.9,130.27,182.5,400.0
2014-w24,2014,w24,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,31.26,5.46,130.26,265.0,520.0
2014-w25,2014,w25,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.7,9.82,130.3,315.0,520.0
2014-w26,2014,w26,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.57,12.64,130.31,450.0,800.0
2014-w27,2014,w27,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.28,13.92,130.26,465.0,760.0
2014-w28,2014,w28,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,29.93,10.18,130.2,540.0,800.0
2014-w29,2014,w29,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.3,13.8,130.28,365.0,680.0
2014-w30,2014,w30,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,30.34,16.72,130.23,365.0,660.0
2014-w31,2014,w31,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.13,18.24,130.22,310.0,660.0
2014-w32,2014,w32,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,121.0,29.63,29.64,130.21,190.0,380.0
2014-w33,2014,w33,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,30.07,36.44,130.18,155.0,280.0
2014-w34,2014,w34,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,121.0,29.5,43.18,130.21,142.5,260.0
2015-w14,2015,w14,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,33.14,23.84,132.55,65.0,136.0
2015-w15,2015,w15,Puttalam,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,32.62,25.82,133.05,65.0,158.0
2015-w16,2015,w16,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,32.23,70.68,133.1,65.0,158.0
2015-w17,2015,w17,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,32.68,38.9,133.02,37.5,158.0
2015-w18,2015,w18,Puttalam,331,GREEN CHILLIES,3,LOW Country,Yala Season,95.0,32.49,26.26,133.15,31.0,164.0
2015-w19,2015,w19,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.48,104.72,133.46,45.0,174.0
2015-w20,2015,w20,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.13,32.62,133.5,55.0,192.0
2015-w21,2015,w21,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.72,8.96,134.01,65.0,200.0
2015-w22,2015,w22,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,31.31,52.76,133.89,77.5,200.0
2015-w23,2015,w23,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.47,21.66,133.98,110.0,240.0
2015-w24,2015,w24,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.9,37.7,133.99,76.0,320.0
2015-w25,2015,w25,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.34,13.38,133.91,205.0,400.0
2015-w26,2015,w26,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,30.42,47.34,133.88,219.5,440.0
2015-w27,2015,w27,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.77,14.1,133.76,234.0,580.0
2015-w28,2015,w28,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.51,24.98,133.71,248.5,600.0
2015-w29,2015,w29,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,29.69,27.22,133.87,263.0,580.0
2015-w30,2015,w30,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.15,7.72,133.73,277.5,440.0
2015-w31,2015,w31,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,29.84,16.48,133.7,252.14,440.0
2015-w32,2015,w32,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.45,11.1,133.78,226.79,300.0
2015-w33,2015,w33,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.73,45.1,134.23,201.43,300.0
2015-w34,2015,w34,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.69,16.88,134.07,176.07,220.0
2016-w14,2016,w14,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,34.6,16.8,145.1,121.0,228.0
2016-w15,2016,w15,Puttalam,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,34.89,7.92,145.62,144.0,340.0
2016-w16,2016,w16,Puttalam,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,34.76,21.04,146.22,99.5,400.0
2016-w17,2016,w17,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,34.7,9.32,145.98,55.0,260.0
2016-w18,2016,w18,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,34.42,28.28,146.0,72.0,280.0
2016-w19,2016,w19,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,33.31,69.58,146.24,76.0,270.0
2016-w20,2016,w20,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.0,475.62,146.86,218.0,460.0
2016-w21,2016,w21,Puttalam,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,31.77,30.26,147.7,360.0,560.0
2016-w22,2016,w22,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.11,37.72,146.55,330.0,500.0
2016-w23,2016,w23,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.66,38.96,145.25,590.0,940.0
2016-w24,2016,w24,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.74,35.82,145.7,600.0,880.0
2016-w25,2016,w25,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,30.31,35.18,146.91,650.0,880.0
2016-w26,2016,w26,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.43,12.62,146.05,500.0,840.0
2016-w27,2016,w27,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,31.39,3.42,145.61,656.67,900.0
2016-w28,2016,w28,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.42,15.44,145.94,537.5,880.0
2016-w29,2016,w29,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,30.34,12.42,145.73,575.0,820.0
2016-w30,2016,w30,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.49,33.64,145.83,325.0,720.0
2016-w31,2016,w31,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.85,9.74,145.52,260.0,460.0
2016-w32,2016,w32,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.05,3.64,145.29,273.33,440.0
2016-w33,2016,w33,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,29.86,10.8,145.33,166.67,290.0
2016-w34,2016,w34,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.32,14.54,145.44,110.0,260.0
2017-w14,2017,w14,Puttalam,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,32.92,47.34,151.82,173.33,290.0
2017-w15,2017,w15,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,33.24,7.26,151.99,186.67,425.0
2017-w16,2017,w16,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,32.81,13.66,151.97,200.0,560.0
2017-w17,2017,w17,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,33.42,17.84,152.27,106.67,310.0
2017-w18,2017,w18,Puttalam,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,32.91,37.44,152.41,170.0,260.0
2017-w19,2017,w19,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,32.45,28.28,152.54,170.0,330.0
2017-w20,2017,w20,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.58,38.92,152.59,316.67,384.0
2017-w21,2017,w21,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.38,65.14,152.68,313.33,420.0
2017-w22,2017,w22,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,30.68,42.08,152.33,500.0,520.0
2017-w23,2017,w23,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.71,20.04,152.64,466.67,560.0
2017-w24,2017,w24,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.56,35.0,152.97,366.67,700.0
2017-w25,2017,w25,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,29.81,84.78,153.26,363.33,580.0
2017-w26,2017,w26,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.4,12.58,153.54,360.0,560.0
2017-w27,2017,w27,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,30.46,32.5,153.61,243.33,520.0
2017-w28,2017,w28,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.33,14.78,153.65,296.67,480.0
2017-w29,2017,w29,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.54,15.1,153.59,280.0,390.0
2017-w30,2017,w30,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.45,40.66,153.55,243.33,450.0
2017-w31,2017,w31,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,95.0,30.32,38.66,153.35,300.0,440.0
2017-w32,2017,w32,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.51,23.02,153.12,276.67,440.0
2017-w33,2017,w33,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,29.81,47.96,153.1,240.0,440.0
2017-w34,2017,w34,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,30.26,35.84,152.86,195.0,380.0
2018-w14,2018,w14,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,32.06,64.48,155.47,83.33,115.0
2018-w15,2018,w15,Puttalam,331,GREEN CHILLIES,2,LOW Country,Yala Season,95.0,32.61,58.58,155.9,85.0,100.0
2018-w16,2018,w16,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,33.03,21.2,156.81,96.67,96.0
2018-w17,2018,w17,Puttalam,331,GREEN CHILLIES,3,LOW Country,Yala Season,95.0,32.9,30.0,157.59,73.75,92.0
2018-w18,2018,w18,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,95.0,31.57,74.22,157.61,135.0,108.0
2018-w19,2018,w19,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,31.13,73.42,157.87,63.33,120.0
2018-w20,2018,w20,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,30.05,86.3,157.73,72.5,140.0
2018-w21,2018,w21,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,109.0,30.38,64.92,157.94,90.0,154.0
2018-w22,2018,w22,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,30.04,90.92,158.53,150.0,192.0
2018-w23,2018,w23,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,29.91,38.12,159.12,187.5,236.0
2018-w24,2018,w24,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,109.0,29.63,45.08,159.59,337.5,402.0
2018-w25,2018,w25,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,109.0,29.72,27.98,158.6,322.5,650.0
2018-w26,2018,w26,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,30.36,20.7,158.39,370.0,580.0
2018-w27,2018,w27,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,29.23,27.18,159.07,382.5,680.0
2018-w28,2018,w28,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,29.46,14.1,159.64,615.0,860.0
2018-w29,2018,w29,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,29.94,4.94,159.61,600.0,780.0
2018-w30,2018,w30,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,109.0,29.34,22.04,159.59,560.0,780.0
2018-w31,2018,w31,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,29.11,17.94,159.82,560.0,620.0
2018-w32,2018,w32,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,109.0,28.57,37.3,160.1,232.5,381.0
2018-w33,2018,w33,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,109.0,28.87,11.66,160.56,150.0,274.0
2018-w34,2018,w34,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,109.0,30.16,4.54,160.89,173.33,216.0
2019-w14,2019,w14,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,33.87,4.26,174.78,220.0,284.0
2019-w15,2019,w15,Puttalam,331,GREEN CHILLIES,2,LOW Country,Yala Season,104.0,33.66,56.88,174.5,230.0,388.0
2019-w16,2019,w16,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,104.0,33.2,76.48,174.71,150.0,284.0
2019-w17,2019,w17,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,104.0,32.39,22.18,175.73,136.67,284.0
2019-w18,2019,w18,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,31.94,5.12,176.67,176.67,284.0
2019-w19,2019,w19,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,32.67,9.5,176.39,165.0,284.0
2019-w20,2019,w20,Puttalam,331,GREEN CHILLIES,3,LOW Country,Yala Season,104.0,32.29,9.88,176.12,260.0,412.0
2019-w21,2019,w21,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,32.5,15.58,176.32,210.0,412.0
2019-w22,2019,w22,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,104.0,31.77,31.64,176.31,233.33,412.0
2019-w23,2019,w23,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,31.16,35.46,176.48,283.33,424.0
2019-w24,2019,w24,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,104.0,32.04,24.44,176.88,475.0,582.0
2019-w25,2019,w25,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,31.18,19.98,176.61,457.5,582.0
2019-w26,2019,w26,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,31.17,10.06,176.47,482.0,582.0
2019-w27,2019,w27,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,31.62,16.04,176.14,436.67,620.0
2019-w28,2019,w28,Puttalam,331,GREEN CHILLIES,1,LOW Country,Yala Season,104.0,30.84,26.7,175.9,403.33,584.0
2019-w29,2019,w29,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,30.34,19.66,175.98,270.0,417.5
2019-w30,2019,w30,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,30.73,9.2,176.27,336.67,384.0
2019-w31,2019,w31,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,30.39,51.02,176.96,220.0,372.0
2019-w32,2019,w32,Puttalam,331,GREEN CHILLIES,2,LOW Country,Yala Season,104.0,30.47,69.98,177.03,195.0,260.0
2019-w33,2019,w33,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,30.23,70.96,177.9,135.0,208.0
2019-w34,2019,w34,Puttalam,331,GREEN CHILLIES,0,LOW Country,Yala Season,104.0,29.19,56.68,179.19,167.5,208.0
2013-w14,2013,w14,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,33.23,15.02,125.59,17.67,70.0
2013-w15,2013,w15,Puttalam,320,LADIES FINGERS,3,LOW Country,Yala Season,121.0,33.32,16.8,125.45,17.67,70.0
2013-w16,2013,w16,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,121.0,33.36,25.2,126.36,20.08,52.0
2013-w17,2013,w17,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,121.0,32.97,40.74,126.88,20.25,52.0
2013-w18,2013,w18,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,31.83,31.7,126.27,25.15,66.0
2013-w19,2013,w19,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,31.95,22.28,126.18,25.15,76.0
2013-w20,2013,w20,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,31.42,13.48,126.27,29.4,100.0
2013-w21,2013,w21,Puttalam,320,LADIES FINGERS,2,LOW Country,Yala Season,121.0,30.46,25.44,126.39,26.8,95.0
2013-w22,2013,w22,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,29.55,50.82,126.5,26.8,138.0
2013-w23,2013,w23,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,29.14,66.12,126.95,37.4,138.0
2013-w24,2013,w24,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,29.3,51.68,128.45,35.4,138.0
2013-w25,2013,w25,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,121.0,29.18,52.14,129.17,33.4,138.0
2013-w26,2013,w26,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,29.15,21.4,130.63,30.4,72.0
2013-w27,2013,w27,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,29.67,37.94,130.79,25.0,72.0
2013-w28,2013,w28,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,29.29,18.42,131.13,19.6,72.0
2013-w29,2013,w29,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,121.0,28.97,33.14,131.68,19.6,72.0
2013-w30,2013,w30,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,29.92,9.16,131.63,20.3,72.0
2013-w31,2013,w31,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,29.24,38.7,131.65,21.0,72.0
2013-w32,2013,w32,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,121.0,29.52,17.88,131.64,22.4,72.0
2013-w33,2013,w33,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,121.0,29.38,13.36,131.84,22.4,72.0
2013-w34,2013,w34,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,30.7,11.4,132.73,25.0,62.0
2014-w14,2014,w14,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,32.74,64.54,130.61,29.0,76.0
2014-w15,2014,w15,Puttalam,320,LADIES FINGERS,2,LOW Country,Yala Season,121.0,32.61,17.14,130.61,29.0,84.0
2014-w16,2014,w16,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,121.0,33.35,46.16,130.66,29.0,84.0
2014-w17,2014,w17,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,121.0,32.71,65.02,130.62,28.0,80.0
2014-w18,2014,w18,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,31.33,125.22,130.62,28.0,80.0
2014-w19,2014,w19,Puttalam,320,LADIES FINGERS,2,LOW Country,Yala Season,121.0,32.03,24.92,130.37,57.5,120.0
2014-w20,2014,w20,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,32.06,4.64,130.36,54.0,116.0
2014-w21,2014,w21,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,31.61,21.42,130.39,51.0,150.0
2014-w22,2014,w22,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,31.33,29.0,130.38,47.5,124.0
2014-w23,2014,w23,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,121.0,31.21,22.9,130.27,47.5,124.0
2014-w24,2014,w24,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,31.26,5.46,130.26,48.0,128.0
2014-w25,2014,w25,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,30.7,9.82,130.3,46.5,128.0
2014-w26,2014,w26,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,30.57,12.64,130.31,48.0,120.0
2014-w27,2014,w27,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,30.28,13.92,130.26,36.5,120.0
2014-w28,2014,w28,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,121.0,29.93,10.18,130.2,26.5,100.0
2014-w29,2014,w29,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,30.3,13.8,130.28,24.0,88.0
2014-w30,2014,w30,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,121.0,30.34,16.72,130.23,23.0,88.0
2014-w31,2014,w31,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,30.13,18.24,130.22,13.5,88.0
2014-w32,2014,w32,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,121.0,29.63,29.64,130.21,12.0,80.0
2014-w33,2014,w33,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,30.07,36.44,130.18,9.0,68.0
2014-w34,2014,w34,Puttalam,320,LADIES FINGERS,0,LOW Country,Yala Season,121.0,29.5,43.18,130.21,10.5,72.0
2015-w14,2015,w14,Puttalam,320,LADIES FINGERS,1,LOW Country,Yala Season,95.0,33.14,23.84,132.55,18.5,68.0
